uad|dgs|folder|archive_reference|record_title|language_title|language|dates|locality|record_type|volume|event_type
107158362|107158362|107158362_000001|Expedientes Matrimoniales 13 3 feb.–31 dic. 1972 - DGS(107158362)|Expedientes Matrimoniales 13 3 feb.–31 dic. 1972 - DGS(107158362)|ES|Español|1972/1972|Inmaculada Concepción, Sicuani, Canchis, Cusco, Perú|Matrimonio|13|Matrimonio
107158363|107158363|107158363_000001|Bautismos 7 1 ago. 1921–9 may. 1928 - DGS(107158363)|Bautismos 7 1 ago. 1921–9 may. 1928 - DGS(107158363)|ES|Español|1928/1928|San Hilario, Pampamarca, Pampamarca, Canas, Cusco, Perú|Bautizo|7|Bautizo
107158364|107158364|107158364_000001|Bautismos 8 14 may. 1928–1 sep. 1934 - DGS(107158364)|Bautismos 8 14 may. 1928–1 sep. 1934 - DGS(107158364)|ES|Español|1934/1934|San Hilario, Pampamarca, Pampamarca, Canas, Cusco, Perú|Bautizo|8|Bautizo
107158365|107158365|107158365_000001|Bautismos 9 24 sep. 1934–9 dic. 1937 - DGS(107158365)|Bautismos 9 24 sep. 1934–9 dic. 1937 - DGS(107158365)|ES|Español|1937/1937|San Hilario, Pampamarca, Pampamarca, Canas, Cusco, Perú|Bautizo|9|Bautizo
107158366|107158366|107158366_000001|Bautismos VI 2 mar. 1924–19 dic. 1929 - DGS(107158366)|Bautismos VI 2 mar. 1924–19 dic. 1929 - DGS(107158366)|ES|Español|1929/1929|San Sebastián, Livitaca, Livitaca, Chumbivilcas, Cusco, Perú|Bautizo|VI|Bautizo
107158367|107158367|107158367_000001|Bautismos V 1 sep. 1916–6 abr. 1920 - DGS(107158367)|Bautismos V 1 sep. 1916–6 abr. 1920 - DGS(107158367)|ES|Español|1920/1920|San Sebastián, Livitaca, Livitaca, Chumbivilcas, Cusco, Perú|Bautizo|V|Bautizo
107158368|107158368|107158368_000001|Bautismos X 31 mar. 1941–8 jul. 1945 - DGS(107158368)|Bautismos X 31 mar. 1941–8 jul. 1945 - DGS(107158368)|ES|Español|1945/1945|San Sebastián, Livitaca, Livitaca, Chumbivilcas, Cusco, Perú|Bautizo|X|Bautizo
107158369|107158369|107158369_000001|Bautismos III 20 jul. 1912–19 abr. 1914 - DGS(107158369)|Bautismos III 20 jul. 1912–19 abr. 1914 - DGS(107158369)|ES|Español|1914/1914|San Sebastián, Livitaca, Livitaca, Chumbivilcas, Cusco, Perú|Bautizo|III|Bautizo
107158370|107158370|107158370_000001|Bautismos IV 20 abr. 1914–3 nov. 1916 - DGS(107158370)|Bautismos IV 20 abr. 1914–3 nov. 1916 - DGS(107158370)|ES|Español|1916/1916|San Sebastián, Livitaca, Livitaca, Chumbivilcas, Cusco, Perú|Bautizo|IV|Bautizo
107158371|107158371|107158371_000001|Bautismos VII 10 abr. 1920–31 may. 1929 - DGS(107158371)|Bautismos VII 10 abr. 1920–31 may. 1929 - DGS(107158371)|ES|Español|1929/1929|San Sebastián, Livitaca, Livitaca, Chumbivilcas, Cusco, Perú|Bautizo|VII|Bautizo
107158372|107158372|107158372_000001|Expedientes Matrimoniales 14 15 ene.–29 dic. 1973 - DGS(107158372)|Expedientes Matrimoniales 14 15 ene.–29 dic. 1973 - DGS(107158372)|ES|Español|1973/1973|Inmaculada Concepción, Sicuani, Canchis, Cusco, Perú|Matrimonio|14|Matrimonio
107158373|107158373|107158373_000001|Expedientes Matrimoniales 15 18 ene.–29 dic. 1974 - DGS(107158373)|Expedientes Matrimoniales 15 18 ene.–29 dic. 1974 - DGS(107158373)|ES|Español|1974/1974|Inmaculada Concepción, Sicuani, Canchis, Cusco, Perú|Matrimonio|15|Matrimonio
107158374|107158374|107158374_000001|Bautismos IX 20 sep. 1936–8 mar. 1941 - DGS(107158374)|Bautismos IX 20 sep. 1936–8 mar. 1941 - DGS(107158374)|ES|Español|1941/1941|San Sebastián, Livitaca, Livitaca, Chumbivilcas, Cusco, Perú|Bautizo|IX|Bautizo
107158375|107158375|107158375_000001|Bautismos VIII 29 jun. 1930–14 jul. 1935 - DGS(107158375)|Bautismos VIII 29 jun. 1930–14 jul. 1935 - DGS(107158375)|ES|Español|1935/1935|San Sebastián, Livitaca, Livitaca, Chumbivilcas, Cusco, Perú|Bautizo|VIII|Bautizo
107158376|107158376|107158376_000001|Bautismos II 26 mar. 1904–17 jul. 1912 - DGS(107158376)|Bautismos II 26 mar. 1904–17 jul. 1912 - DGS(107158376)|ES|Español|1912/1912|San Sebastián, Livitaca, Livitaca, Chumbivilcas, Cusco, Perú|Bautizo|II|Bautizo
107158377|107158377|107158377_000001|Bautismos 7 24 may. 1921–11 mar. 1923 - DGS(107158377)|Bautismos 7 24 may. 1921–11 mar. 1923 - DGS(107158377)|ES|Español|1923/1923|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|7|Bautizo
107158378|107158378|107158378_000001|Defunciones A 12 may. 1928–25 oct. 1965 - DGS(107158378)|Defunciones A 12 may. 1928–25 oct. 1965 - DGS(107158378)|ES|Español|1965/1965|Santa Bárbara, Santa Bárbara, San Pablo, Canchis, Cusco, Perú|Defunción|A|Defunción
107172993|107172993|107172993_000001|Expedientes Matrimoniales 28 3 ene–30 dic 1987 - DGS(107172993)|Expedientes Matrimoniales 28 3 ene–30 dic 1987 - DGS(107172993)|ES|Español|1987/1987|Inmaculada Concepción, Sicuani, Canchis, Cusco, Perú|Matrimonio|28|Matrimonio
107172994|107172994|107172994_000001|Expedientes Matrimoniales 27 1 ene–27 dic 1986 - DGS(107172994)|Expedientes Matrimoniales 27 1 ene–27 dic 1986 - DGS(107172994)|ES|Español|1986/1986|Inmaculada Concepción, Sicuani, Canchis, Cusco, Perú|Matrimonio|27|Matrimonio
107172995|107172995|107172995_000001|Expedientes Matrimoniales 21 1 mar–8 dic 1980 - DGS(107172995)|Expedientes Matrimoniales 21 1 mar–8 dic 1980 - DGS(107172995)|ES|Español|1980/1980|Inmaculada Concepción, Sicuani, Canchis, Cusco, Perú|Matrimonio|21|Matrimonio
107172996|107172996|107172996_000001|Expedientes Matrimoniales 22 10 ene–26 dic 1981 - DGS(107172996)|Expedientes Matrimoniales 22 10 ene–26 dic 1981 - DGS(107172996)|ES|Español|1981/1981|Inmaculada Concepción, Sicuani, Canchis, Cusco, Perú|Matrimonio|22|Matrimonio
107172997|107172997|107172997_000001|Expedientes Matrimoniales 23 13 mar–19 dic 1982 - DGS(107172997)|Expedientes Matrimoniales 23 13 mar–19 dic 1982 - DGS(107172997)|ES|Español|1982/1982|Inmaculada Concepción, Sicuani, Canchis, Cusco, Perú|Matrimonio|23|Matrimonio
107172998|107172998|107172998_000001|Expedientes Matrimoniales 25 1 feb–24 dic 1984 - DGS(107172998)|Expedientes Matrimoniales 25 1 feb–24 dic 1984 - DGS(107172998)|ES|Español|1984/1984|Inmaculada Concepción, Sicuani, Canchis, Cusco, Perú|Matrimonio|25|Matrimonio
107172999|107172999|107172999_000001|Expedientes Matrimoniales 24 20 ene–17 dic 1983 - DGS(107172999)|Expedientes Matrimoniales 24 20 ene–17 dic 1983 - DGS(107172999)|ES|Español|1983/1983|Inmaculada Concepción, Sicuani, Canchis, Cusco, Perú|Matrimonio|24|Matrimonio
107173042|107173042|107173042_000001|Bautismos 3 15 oct. 1907–18 feb. 1912 - DGS(107173042)|Bautismos 3 15 oct. 1907–18 feb. 1912 - DGS(107173042)|ES|Español|1912/1912|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|3|Bautizo
107173043|107173043|107173043_000001|Bautismos 13 16 feb. 1930–31 mar. 1932 - DGS(107173043)|Bautismos 13 16 feb. 1930–31 mar. 1932 - DGS(107173043)|ES|Español|1932/1932|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|13|Bautizo
107173044|107173044|107173044_000001|Bautismos 4 29 abr. 1912–6 nov. 1914 - DGS(107173044)|Bautismos 4 29 abr. 1912–6 nov. 1914 - DGS(107173044)|ES|Español|1914/1914|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|4|Bautizo
107173045|107173045|107173045_000001|Bautismos 15 7 mar.–23 dic. 1934 - DGS(107173045)|Bautismos 15 7 mar.–23 dic. 1934 - DGS(107173045)|ES|Español|1934/1934|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|15|Bautizo
107173046|107173046|107173046_000001|Bautismos 16 23 dic. 1934–26 dic. 1935 - DGS(107173046)|Bautismos 16 23 dic. 1934–26 dic. 1935 - DGS(107173046)|ES|Español|1935/1935|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|16|Bautizo
107173047|107173047|107173047_000001|Bautismos 02 14 may. 1904–29 dic. 1905 - DGS(107173047)|Bautismos 02 14 may. 1904–29 dic. 1905 - DGS(107173047)|ES|Español|1909/1909|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Matrimonio|2|Matrimonio
107173048|107173048|107173048_000001|Bautismos 14 5 abr. 1933–27 ene. 1934 - DGS(107173048)|Bautismos 14 5 abr. 1933–27 ene. 1934 - DGS(107173048)|ES|Español|1934/1934|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|14|Bautizo
107173049|107173049|107173049_000001|Bautismos 06 12 nov. 1919–7 dic. 1966 - DGS(107173049)|Bautismos 06 12 nov. 1919–7 dic. 1966 - DGS(107173049)|ES|Español|1966/1966|Santa Bárbara, Santa Bárbara, San Pablo, Canchis, Cusco, Perú|Bautizo|6|Bautizo
107173050|107173050|107173050_000001|Bautismos 08 11 mar.–9 oct. 1923 - DGS(107173050)|Bautismos 08 11 mar.–9 oct. 1923 - DGS(107173050)|ES|Español|1923/1923|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|8|Bautizo
107173051|107173051|107173051_000001|Bautismos 09 10 sep. 1923–21 nov. 1926 - DGS(107173051)|Bautismos 09 10 sep. 1923–21 nov. 1926 - DGS(107173051)|ES|Español|1926/1926|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|9|Bautizo
107173052|107173052|107173052_000001|Bautismos 10 10 ene.–2 may. 1927 - DGS(107173052)|Bautismos 10 10 ene.–2 may. 1927 - DGS(107173052)|ES|Español|1927/1927|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|10|Bautizo
107173053|107173053|107173053_000001|Bautismos 50 10 sep. 1925–17 jul. 1927 - DGS(107173053)|Bautismos 50 10 sep. 1925–17 jul. 1927 - DGS(107173053)|ES|Español|1927/1927|Inmaculada Concepción, Sicuani, Canchis, Cusco, Perú|Bautizo|50|Bautizo
107173054|107173054|107173054_000001|Bautismos 16 1 ene. 1935–9 jun. 1940 - DGS(107173054)|Bautismos 16 1 ene. 1935–9 jun. 1940 - DGS(107173054)|ES|Español|1940/1940|San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú|Bautizo|16|Bautizo
107173055|107173055|107173055_000001|Bautismos 2 20 jul. 1919–4 sep. 1923 - DGS(107173055)|Bautismos 2 20 jul. 1919–4 sep. 1923 - DGS(107173055)|ES|Español|1923/1923|Inmaculada Concepción, Velille, Velille, Chumbivilcas, Cusco, Perú|Bautizo|2|Bautizo
107173056|107173056|107173056_000001|Bautismos 5 17 jul. 1933–aprox. 1942 - DGS(107173056)|Bautismos 5 17 jul. 1933–aprox. 1942 - DGS(107173056)|ES|Español|1942/1942|Inmaculada Concepción, Velille, Velille, Chumbivilcas, Cusco, Perú|Bautizo|5|Bautizo
107173057|107173057|107173057_000001|Defunciones 1 6 jul. 1913–dic. 1933 - DGS(107173057)|Defunciones 1 6 jul. 1913–dic. 1933 - DGS(107173057)|ES|Español|1934/1934|Santa Lucía, Pichigua, Espinar, Cusco, Perú|Defunción|1|Defunción
107173058|107173058|107173058_000001|Bautismos 9 9 jun. 1844–aprox. 26 oct. 1857 - DGS(107173058)|Bautismos 9 9 jun. 1844–aprox. 26 oct. 1857 - DGS(107173058)|ES|Español|1857/1857|San Bartolomé, Tinta, Tinta, Canchis, Cusco, Perú|Bautizo|9|Bautizo
107173059|107173059|107173059_000001|Bautismos 51 17 jul. 1927–13 sep. 1928 - DGS(107173059)|Bautismos 51 17 jul. 1927–13 sep. 1928 - DGS(107173059)|ES|Español|1928/1928|Inmaculada Concepción, Sicuani, Canchis, Cusco, Perú|Bautizo|51|Bautizo
107173060|107173060|107173060_000001|Bautismos 1 13 mar. 1910–14 sep. 1919 - DGS(107173060)|Bautismos 1 13 mar. 1910–14 sep. 1919 - DGS(107173060)|ES|Español|1920/1920|Inmaculada Concepción, Velille, Velille, Chumbivilcas, Cusco, Perú|Bautizo|1|Bautizo
107173061|107173061|107173061_000001|Bautismos 51 14 sep. 1928–3 mar. 1930 - DGS(107173061)|Bautismos 51 14 sep. 1928–3 mar. 1930 - DGS(107173061)|ES|Español|1930/1930|Inmaculada Concepción, Sicuani, Canchis, Cusco, Perú|Bautizo|51|Bautizo
107173062|107173062|107173062_000001|Bautismos 57 17 sep. 1933–27 dic. 1934 - DGS(107173062)|Bautismos 57 17 sep. 1933–27 dic. 1934 - DGS(107173062)|ES|Español|1934/1934|Inmaculada Concepción, Sicuani, Canchis, Cusco, Perú|Bautizo|57|Bautizo
107173063|107173063|107173063_000001|Bautismos 10 8 nov. 1857–aprox. 8 dic. 1876 - DGS(107173063)|Bautismos 10 8 nov. 1857–aprox. 8 dic. 1876 - DGS(107173063)|ES|Español|1875/1875|San Bartolomé, Tinta, Tinta, Canchis, Cusco, Perú|Bautizo|10|Bautizo
107173064|107173064|107173064_000001|Bautismos 11 9 nov. 1876–aprox. 8 ene. 1879 - DGS(107173064)|Bautismos 11 9 nov. 1876–aprox. 8 ene. 1879 - DGS(107173064)|ES|Español|1879/1879|San Bartolomé, Tinta, Tinta, Canchis, Cusco, Perú|Bautizo|11|Bautizo
107173065|107173065|107173065_000001|Bautismos 08 13 sep. 1841–30 may. 1844 - DGS(107173065)|Bautismos 08 13 sep. 1841–30 may. 1844 - DGS(107173065)|ES|Español|1844/1844|San Bartolomé, Tinta, Tinta, Canchis, Cusco, Perú|Bautizo|8|Bautizo
107173066|107173066|107173066_000001|Bautismos 38 2 jun. 1895–6 may. 1897 - DGS(107173066)|Bautismos 38 2 jun. 1895–6 may. 1897 - DGS(107173066)|ES|Español|1897/1897|Inmaculada Concepción, Sicuani, Canchis, Cusco, Perú|Bautizo|38|Bautizo
107173067|107173067|107173067_000001|Bautismos 39 7 may. 1897–6 jun. 1900 - DGS(107173067)|Bautismos 39 7 may. 1897–6 jun. 1900 - DGS(107173067)|ES|Español|1900/1900|Inmaculada Concepción, Sicuani, Canchis, Cusco, Perú|Bautizo|39|Bautizo
107173068|107173068|107173068_000001|Bautismos 36 1894–1895 - DGS(107173068)|Bautismos 36 1894–1895 - DGS(107173068)|ES|Español|1895/1895|Inmaculada Concepción, Sicuani, Canchis, Cusco, Perú|Bautizo|36|Bautizo
107173069|107173069|107173069_000001|Confirmaciones 1 26 nov. 1909–31 ago. 1958 - DGS(107173069)|Confirmaciones 1 26 nov. 1909–31 ago. 1958 - DGS(107173069)|ES|Español|1958/1958|San Bartolomé, Tinta, Tinta, Canchis, Cusco, Perú|Confirmación|1|Confirmación
107173070|107173070|107173070_000001|Matrimonios 07 1 may. 1917–5 sep. 1937 - DGS(107173070)|Matrimonios 07 1 may. 1917–5 sep. 1937 - DGS(107173070)|ES|Español|1937/1937|San Bartolomé, Tinta, Tinta, Canchis, Cusco, Perú|Matrimonio|7|Matrimonio
107173071|107173071|107173071_000001|Matrimonios 06 19 ene. 1901–29 abr. 1917 - DGS(107173071)|Matrimonios 06 19 ene. 1901–29 abr. 1917 - DGS(107173071)|ES|Español|1917/1917|San Bartolomé, Tinta, Tinta, Canchis, Cusco, Perú|Matrimonio|6|Matrimonio
107173072|107173072|107173072_000001|Matrimonios 09 30 ene. 1926–14 feb. 1933 - DGS(107173072)|Matrimonios 09 30 ene. 1926–14 feb. 1933 - DGS(107173072)|ES|Español|1933/1933|San Bartolomé, Tinta, Tinta, Canchis, Cusco, Perú|Matrimonio|9|Matrimonio
107173073|107173073|107173073_000001|Defunciones 08 3 ago. 1927–18 abr. 1936 - DGS(107173073)|Defunciones 08 3 ago. 1927–18 abr. 1936 - DGS(107173073)|ES|Español|1936/1936|San Bartolomé, Tinta, Tinta, Canchis, Cusco, Perú|Defunción|8|Defunción
107173074|107173074|107173074_000001|Defunciones 9 5 may. 1936–26 nov. 1944 - DGS(107173074)|Defunciones 9 5 may. 1936–26 nov. 1944 - DGS(107173074)|ES|Español|1944/1944|San Bartolomé, Tinta, Tinta, Canchis, Cusco, Perú|Defunción|9|Defunción
107173075|107173075|107173075_000001|Bautismos 02 20 abr. 1906–20 jun. 1912 - DGS(107173075)|Bautismos 02 20 abr. 1906–20 jun. 1912 - DGS(107173075)|ES|Español|1912/1912|San Bartolomé, Tinta, Tinta, Canchis, Cusco, Perú|Bautizo|2|Bautizo
107173076|107173076|107173076_000001|Bautismos 04 1 ene. 1917–30 jul. 1924 - DGS(107173076)|Bautismos 04 1 ene. 1917–30 jul. 1924 - DGS(107173076)|ES|Español|1924/1924|San Bartolomé, Tinta, Tinta, Canchis, Cusco, Perú|Bautizo|4|Bautizo
107173077|107173077|107173077_000001|Bautismos 03 26 jun. 1912–31 dic. 1916 - DGS(107173077)|Bautismos 03 26 jun. 1912–31 dic. 1916 - DGS(107173077)|ES|Español|1916/1916|San Bartolomé, Tinta, Tinta, Canchis, Cusco, Perú|Bautizo|3|Bautizo
107173078|107173078|107173078_000001|Matrimonios 08 3 abr. 1908–30 ene. 1926 - DGS(107173078)|Matrimonios 08 3 abr. 1908–30 ene. 1926 - DGS(107173078)|ES|Español|1926/1926|San Bartolomé, Tinta, Tinta, Canchis, Cusco, Perú|Matrimonio|8|Matrimonio
107234038|107234038|107234038_000001|Bautismos 8 aprox. oct 1851–5 may 1861 - DGS(107234038)|Bautismos 8 aprox. oct 1851–5 may 1861 - DGS(107234038)|ES|Español|1861/1861|Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|8|Bautizo
107234039|107234039|107234039_000001|Bautismos 6 aprox. 23 feb 1829–7 jul 1830 - DGS(107234039)|Bautismos 6 aprox. 23 feb 1829–7 jul 1830 - DGS(107234039)|ES|Español|1849/1849|Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|6|Bautizo
107234040|107234040|107234040_000001|Bautismos 9 aprox. 20 oct 1867–10 ene 1869 - DGS(107234040)|Bautismos 9 aprox. 20 oct 1867–10 ene 1869 - DGS(107234040)|ES|Español|1869/1869|Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|9|Bautizo
107234041|107234041|107234041_000001|Bautismos 11 21 may 1892–6 ene 1895 - DGS(107234041)|Bautismos 11 21 may 1892–6 ene 1895 - DGS(107234041)|ES|Español|1895/1895|Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|11|Bautizo
107234042|107234042|107234042_000001|Bautismos 13 26 oct 1913 - DGS(107234042)|Bautismos 13 26 oct 1913 - DGS(107234042)|ES|Español|1913/1913|Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|13|Bautizo
107234043|107234043|107234043_000001|Bautismos 12 14 ene 1909–aprox. dic 1909 - DGS(107234043)|Bautismos 12 14 ene 1909–aprox. dic 1909 - DGS(107234043)|ES|Español|1909/1909|Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|12|Bautizo
107234044|107234044|107234044_000001|Bautismos 10 24 oct 1869–19 nov 1882 - DGS(107234044)|Bautismos 10 24 oct 1869–19 nov 1882 - DGS(107234044)|ES|Español|1882/1882|Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|10|Bautizo
107234045|107234045|107234045_000001|Bautismos 4 4 ene 1880–15 jun 1882 - DGS(107234045)|Bautismos 4 4 ene 1880–15 jun 1882 - DGS(107234045)|ES|Español|1885/1885|Inmaculada Concepción, Checacupe, Checacupe, Canchis, Cusco, Perú|Bautizo|4|Bautizo
107234046|107234046|107234046_000001|Bautismos 3 15 ene 1843–aprox. ago 1877 - DGS(107234046)|Bautismos 3 15 ene 1843–aprox. ago 1877 - DGS(107234046)|ES|Español|1877/1877|Inmaculada Concepción, Checacupe, Checacupe, Canchis, Cusco, Perú|Bautizo|3|Bautizo
107234047|107234047|107234047_000001|Bautismos 2 11 feb 1831–30 dic 1852 - DGS(107234047)|Bautismos 2 11 feb 1831–30 dic 1852 - DGS(107234047)|ES|Español|1852/1852|Inmaculada Concepción, Checacupe, Checacupe, Canchis, Cusco, Perú|Bautizo|2|Bautizo
107234048|107234048|107234048_000001|Bautismos 1 7 jul 1808–25 abr 1830 - DGS(107234048)|Bautismos 1 7 jul 1808–25 abr 1830 - DGS(107234048)|ES|Español|1830/1830|Inmaculada Concepción, Checacupe, Checacupe, Canchis, Cusco, Perú|Bautizo|1|Bautizo
107234049|107234049|107234049_000001|Matrimonios 1 2 may 1740–30 ene 1751 - DGS(107234049)|Matrimonios 1 2 may 1740–30 ene 1751 - DGS(107234049)|ES|Español|1751/1751|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Matrimonio|1|Matrimonio
107234050|107234050|107234050_000001|Matrimonios 2 aprox. sep 1786–23 dic 1798 - DGS(107234050)|Matrimonios 2 aprox. sep 1786–23 dic 1798 - DGS(107234050)|ES|Español|1798/1798|Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Matrimonio|2|Matrimonio
107234051|107234051|107234051_000001|Matrimonios 6 20 jul 1838–2 jul 1853 - DGS(107234051)|Matrimonios 6 20 jul 1838–2 jul 1853 - DGS(107234051)|ES|Español|1853/1853|Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Matrimonio|6|Matrimonio
107234052|107234052|107234052_000001|Matrimonios 7 14 sep 1853–30 nov 1860 - DGS(107234052)|Matrimonios 7 14 sep 1853–30 nov 1860 - DGS(107234052)|ES|Español|1860/1860|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Matrimonio|7|Matrimonio
107234053|107234053|107234053_000001|Matrimonios 4 23 may 1800–10 dic 1804 - DGS(107234053)|Matrimonios 4 23 may 1800–10 dic 1804 - DGS(107234053)|ES|Español|1804/1804|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Matrimonio|4|Matrimonio
107234054|107234054|107234054_000001|Matrimonios 3 abr 1799–8 feb 1804 - DGS(107234054)|Matrimonios 3 abr 1799–8 feb 1804 - DGS(107234054)|ES|Español|1804/1804|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Matrimonio|3|Matrimonio
107234055|107234055|107234055_000001|Matrimonios 5 aprox. jul 1804–8 nov 1807 - DGS(107234055)|Matrimonios 5 aprox. jul 1804–8 nov 1807 - DGS(107234055)|ES|Español|1807/1807|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Matrimonio|5|Matrimonio
107234056|107234056|107234056_000001|Matrimonios 1 21 jul 1744–26 may 1807 - DGS(107234056)|Matrimonios 1 21 jul 1744–26 may 1807 - DGS(107234056)|ES|Español|1785/1785|Inmaculada Concepción, Checacupe, Checacupe, Canchis, Cusco, Perú|Matrimonio|1|Matrimonio
107234080|107234080|107234080_000001|Bautismos B feb 1894–aprox. 1901 - DGS(107234080)|Bautismos B feb 1894–aprox. 1901 - DGS(107234080)|ES|Español|1901/1901|San Pablo, San Pablo, San Pablo, Canchis, Cusco, Perú|Bautizo|B|Bautizo
107234081|107234081|107234081_000001|Bautismos 25 aprox. 1 oct 1868–30 jun 1872 - DGS(107234081)|Bautismos 25 aprox. 1 oct 1868–30 jun 1872 - DGS(107234081)|ES|Español|1872/1872|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautizo|25|Bautizo
107234082|107234082|107234082_000001|Bautismos 27 15 dic 1877–14 jun 1888 - DGS(107234082)|Bautismos 27 15 dic 1877–14 jun 1888 - DGS(107234082)|ES|Español|1888/1888|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautizo|27|Bautizo
107234083|107234083|107234083_000001|Bautismos 48 25 may 1922–2 dic 1923 - DGS(107234083)|Bautismos 48 25 may 1922–2 dic 1923 - DGS(107234083)|ES|Español|1923/1923|Inmaculada Concepción, Sicuani, Canchis, Cusco, Perú|Bautizo|48|Bautizo
107234084|107234084|107234084_000001|Bautismos 30 12 mar 1893–23 oct 1894 - DGS(107234084)|Bautismos 30 12 mar 1893–23 oct 1894 - DGS(107234084)|ES|Español|1894/1894|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautizo|30|Bautizo
107234085|107234085|107234085_000001|Bautismos 32 aprox. 1706–aprox. 1946 - DGS(107234085)|Bautismos 32 aprox. 1706–aprox. 1946 - DGS(107234085)|ES|Español|1946/1946|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautizo|32|Bautizo
107234086|107234086|107234086_000001|Matrimonios 6 2 jul 1877–6 nov 1878 - DGS(107234086)|Matrimonios 6 2 jul 1877–6 nov 1878 - DGS(107234086)|ES|Español|1878/1878|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Matrimonio|6|Matrimonio
107234087|107234087|107234087_000001|Matrimonios 05 10 nov 1825–27 nov 1831 - DGS(107234087)|Matrimonios 05 10 nov 1825–27 nov 1831 - DGS(107234087)|ES|Español|1831/1831|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Matrimonio|5|Matrimonio
107234088|107234088|107234088_000001|Expedientes Matrimoniales 17 aprox. 1963–aprox. 1966 - DGS(107234088)|Expedientes Matrimoniales 17 aprox. 1963–aprox. 1966 - DGS(107234088)|ES|Español|1965/1965|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Matrimonio|17|Matrimonio
107234089|107234089|107234089_000001|Defunciones 02 aprox. dic 1902–aprox. nov 1913 - DGS(107234089)|Defunciones 02 aprox. dic 1902–aprox. nov 1913 - DGS(107234089)|ES|Español|1913/1913|San Pedro, San Pedro, Canchis, Cusco, Perú|Defunción|2|Defunción
107234090|107234090|107234090_000001|Defunciones 3B 4 ene 1914–8 ago 1922 - DGS(107234090)|Defunciones 3B 4 ene 1914–8 ago 1922 - DGS(107234090)|ES|Español|1922/1922|San Pablo, San Pablo, San Pablo, Canchis, Cusco, Perú|Defunción|3B|Defunción
107234091|107234091|107234091_000001|Defunciones 06 aprox. jul 1931–20 dic 1938 - DGS(107234091)|Defunciones 06 aprox. jul 1931–20 dic 1938 - DGS(107234091)|ES|Español|1938/1938|San Pablo, San Pablo, San Pablo, Canchis, Cusco, Perú|Defunción|6|Defunción
107234092|107234092|107234092_000001|Bautismos 31 12 mar–23 oct 1894 - DGS(107234092)|Bautismos 31 12 mar–23 oct 1894 - DGS(107234092)|ES|Español|1935/1935|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautizo|31|Bautizo
107234093|107234093|107234093_000001|Bautismos 05 aprox. 1884–1934 - DGS(107234093)|Bautismos 05 aprox. 1884–1934 - DGS(107234093)|ES|Español|1936/1936|Inmaculada Concepción, Checacupe, Checacupe, Canchis, Cusco, Perú|Bautizo|5|Bautizo
