Expedia ID,Name,Regulatory Compliant,Images,Number of Bedrooms,Number of Bathrooms,Active Products,Sufficient Inventory
104373845,Ilios Properties - next to Gouvia Beach,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104376723,Peaceful serviced studio s -44m2-,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104375978,Golfers Paradise Heated Pool and BBQ FirePit Bliss,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104299269,Studio Palm Jumeirah with rooftop pool and view,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104299257,Amazing 2br with a lagoon view in Creek Harbour,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104248240,Welcome to your Ultimate Getaway,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104299259,Luxurious 2BR Apartment with Stunning Sea View,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104248241,Have fun  Relax and stay close to the Beach ,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104248233,Uptown Cottage  2 minutes to The Strand and UTMB,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242794,Splendid Loft with Amazing view in Cuauht  moc,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104242625,w    Magnificent loft in Roma Norte,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104242814,w   Wonderful 2BR with Modern deco  in Laureles,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242673,w    Amazing Loft in w  balcony La Boquilla,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242664,w    Amazing 2BR with Balcony in Cartagena,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242394,w   Marvelous loft in El Poblado,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242398,w    Amazing loft in El Poblado,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242214,w    Beautiful 3BR w  Terrace n  AC in Laureles,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242659,w    Captivating 1BR in El Poblado,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242144,Cozy Loft in Parque Virrey,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242343,Captivating 3BR with Balcony n fan in Laureles,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242141,w    Elegant 1BR in Zona G,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242140,w    Amazing 4BR Villa w  AC n  Ocean View,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242135,w    Lovely Loft in Laureles,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242078,Elegant 1BR In Cabrera,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242391,w    Lovely loft in virrey,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242130,Comfy Loft in Parque 93,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242123,w    Amazing Loft in Laureles,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242376,w   Marvelous Loft in Laureles,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242378,w    Modern 1BR with terrace at Poblado,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242058,w    Comfortable Loft in Santa Ana,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242109,w    Splendid 1BR in Zona G,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242179,Trendy Loft with Balcony in Laureles,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242288,w    Astounding Loft in Virrey,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242108,w    Homey 1BR in Zona G,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242339,w   Cozy Loft in El Nogal,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242096,w    Cozy 2BR in Candelaria,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
104242157,w   Cool 4BR with Private Pool n  AC in Cartagena,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242219,w    Spectacular 2BR in Cabrera,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242039,w    Beautiful Loft In Candelaria,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
104242026,w    Natural 1BR with Private Terrace in Cabrera,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104071195,Bosham Getaway in Relaxed Seafront Luxury,N/A,TRUE,TRUE,TRUE,TRUE,FALSE
104020024,Astra  House  Braxasi,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104018397,Samos Home by the sea,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
104018400,Evdokia s Samos Home,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
97559322,Host   Stay   No 5,N/A,TRUE,TRUE,TRUE,TRUE,FALSE
97559172,Host   Stay   Croft Cottage,N/A,TRUE,TRUE,TRUE,TRUE,FALSE
100619172,SpaHaus  128 - CITQ   298787,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
100587745,Historic German Village Industrial Masterpiece ,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
100404377,Silkhaus Luxury Tower in Downtown   Pool   Gym,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
100404310,Silkhaus Dubai Eye View  Prime Waterfront   Marina,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
100404290,Silkhaus Beach view  Near JBR  52 42 Emaar Tower,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
100404291,Silkhaus Burj Daman Tower   DIFC Studio  Pool  Gym,N/A,TRUE,N/A,TRUE,TRUE,TRUE
100404338,Silkhaus Sea View   Tower s Private Beach,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
100404434,Silkhaus Old Town Prime Neighborhood   Downtown,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
99220943,Fabulous one bedroom in West Bay ,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
99258214,Luxurious Getaway Near Coachella  Stagecoach  Pool  Putting Green  Parking  Firepit  Sleeps 11,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97559157,Host   Stay   Hidden Treasure,N/A,TRUE,TRUE,TRUE,TRUE,FALSE
97559035,Host   Stay   Dunsley Chapel,N/A,FALSE,TRUE,TRUE,TRUE,TRUE
100619198,Bright chalet with hot tub and indoor sauna,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
100619188,Big Bear CITQ  234765,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
100619169,Relaxing location steps from resort CITQ 242281,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
100618988,Canal View Home with Hot Tub Near the Beach,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
100587758,The Loft   Columbus Center 3,FALSE,TRUE,N/A,TRUE,TRUE,TRUE
100587747,Luxe at German Village,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
100404383,Silkhaus Work From Home Friendly   Downtown,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
100404371,Silkhaus Close to Dubai Mall Luxury 1BDR,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
100404360,Silkhaus Arabian Vibes  Souk al Bahar Access  Pool,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
100404308,Silkhaus Comfy Studio in DIFC   Gym  Pool  Balcony,N/A,TRUE,N/A,TRUE,TRUE,TRUE
100404306,Silkhaus Prime Burj Khalifa View  DIFC  Gym   Pool,N/A,TRUE,N/A,TRUE,TRUE,TRUE
100404305,Silkhaus Burj Khalifa View  In DIFC   Pool   Gym,N/A,TRUE,N/A,TRUE,TRUE,TRUE
100404303,Silkhaus Elegant View Studio DIFC   Gym   pool,N/A,TRUE,N/A,TRUE,TRUE,TRUE
100404394,Silkhaus High Floor in Downtown  Fully Furnished,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
100404392,Silkhaus Close to the Beach with Marina View,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
99854973,Dreamy serviced studio 44m2,TRUE,TRUE,N/A,TRUE,TRUE,TRUE
99854974,Deluxe 1 bedroom serviced apartment 57 m2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
99266416,Fabulous 9BD 6BA StarWarsGameR sleep22 SolaraReso,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
105247155,Classy Apartment in Athens,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
105112188,Amaryllis House Lefkada,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104950268,Merelia,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104488477,Iris Stone Built Villa,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104376881,The Colour House  Kendal Getaway,N/A,TRUE,TRUE,TRUE,TRUE,FALSE
104248216,2nd Row Beach Home  Ocean Views  Old School Vibes - 1 min walk to Sunny Beach ,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242704,w    Lovely 1BR in Chico,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242411,w    Charming loft in El Poblado,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242293,w    Fantastic 3BR with Balcony in Laureles,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242412,w   Lovely 2BR w  beautiful ocean view n AC in CTG,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242146,w    Classy 1BR in Chapinero,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242081,Homey Loft in La Candelaria,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242074,Amazing Loft In Candelaria,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
104242016,Spacious Loft in La Candelaria,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242393,w   Amazing 5BR House w  Ocean View n AC in CTG,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242195,w   Amazing 4BR Colonial Villa w  AC in Cartagena,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242076,Authentic Loft in La Candelaria,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242318,w    Unique 2BR w  pool n AC in Sunny Cartagena,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242321,w    Perfect Loft in Virrey,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242071,w    Amazing 1BR In Zona G,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
96931219,Casita Cerritos - NEW - Luxurious modern retreat in Palm Springs,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
96931205,Mid-Century Gem w secret 4th bedroom near Downtown,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
96931204,Amarillo House - Luxury Home with Pool   Spa,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
103992955,Stone   Apartment Moon   Sun,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
103373266,Long stay discounts - Charming 2-Bed Apt  Pimlico,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
103480266,Ocean View  Balcony-Beachfront Resort,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
103212447,Villa Bonaccorso - Il Casotto  Bouganville ,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
103212458,Villa Bonaccorso - La Dimora immersa nella natura ai piedi dell Etna,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
103212448,Appartamento Orchidea in residence con piscina condominiale,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
103475973,Myrtilli Cottages Pelion,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
103073456,Historic   Modern Capitol Hill 2-BR Row Home,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
103047473,Host   Stay   The Folly,N/A,TRUE,TRUE,TRUE,TRUE,FALSE
103047458,Host   Stay   Belmont Road,N/A,TRUE,TRUE,TRUE,TRUE,FALSE
102843511,Sosuite   Window Wall 1BR Apt w W D  Desk,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
102843503,Sosuite   Studio w W D  Gym  On-Site Restaurant,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
102843539,Sosuite   Juliet Balcony 1BR Apt w W D  Desk,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
102843685,Sosuite   2BR Apt w W D  Gym  On-Site Restaurant,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
102843516,Sosuite   1BR Apt w W D  Desk Alcove,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
103047316,Host   Stay   Baltic Quarters,N/A,TRUE,TRUE,TRUE,TRUE,FALSE
102714603,Town Hall Lofts  Flat 3  Settle,N/A,FALSE,TRUE,TRUE,TRUE,TRUE
101936608,Island Paradise Deck - 2nd Floor Condo  Sleeps 8 ,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
100619194,Chalet des Becassines CITQ 310334,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
100404369,Silkhaus Large Burj Khalifa Prime View   Gym  Pool,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
100404363,Silkhaus Brand New Modern Tower   1BR   Downtown,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
100404359,Silkhaus Fountains View  Prime Downtown  Gym  Pool,N/A,TRUE,N/A,TRUE,TRUE,TRUE
100404301,Silkhaus Modern Studio in DIFC Iconic Tower   Pool,N/A,TRUE,N/A,TRUE,TRUE,TRUE
100404298,Silkhaus Burj Khalifa View   Cozy DIFC Studio,N/A,TRUE,N/A,TRUE,TRUE,TRUE
100404320,Silkhaus High Floor   Connected to Zabeel Mall,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
100619211,Le coup de coeur du Lac Sup  rieur CITQ 313677,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
100619203,Beautiful Condo 3-Eleven at Tremblant CITQ 295535,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
100619209,Family fun private indoor hot tub CITQ   234953,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
100619174,Le Zen Belv  d  re CITQ 302882,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
100619170,Chalet Refuge 112 - CITQ   242292,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
100619155,Au chic 74 CITQ  234312,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
100974975,Family  friends  lake access   hot tub CITQ 304502,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
100587756,The Loft   Columbus Center 2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
100587755,The Loft   Columbus Center 1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
100587752,Corporate Comfort Stays,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
100404354,Silkhaus Canal Views Gorgeous 1BR   Pool Access,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
100404328,Silkhaus Burj Khalifa Breathtaking View Pool   Gym,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104071270,Stylish Four Bed Coastal Home,N/A,TRUE,TRUE,TRUE,TRUE,FALSE
104071235,Lovely home short walk to West Wittering beach,N/A,TRUE,TRUE,TRUE,TRUE,FALSE
104071206,Rural Farmhouse with Pool   Hot Tub,N/A,TRUE,TRUE,TRUE,TRUE,FALSE
104242652,Awesome 2BR with amazing view in Cuauht  moc,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104242210,w    Amazing 1BR with Terrace in Chico,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242621,Lovely 2BR near Polanco,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104242416,Charming Loft in El Nogal,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242209,W    Splendid 1BR Duplex in Parque 93,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242342,Cozy 1BR Duplex in Parque 93,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242390,Charming loft in the heart of Santa Barbara,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242612,Luxurious 1BR with Panoramic View,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104242139,w    Classy Loft in La Candelaria,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242138,w    Spectacular Loft in Santa Ana,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242203,w    Picturesque 1BR with Terrace in Zona G,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242079,Cool Loft in La Candelaria,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
104242274,w    Fantastic 2BR in Chapinero,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104241962,w    Upscale 1BR in Cabrera,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242127,Classy Loft in Parque Virrey,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104241987,w    Trendy Duplex in Parque 93,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242178,Cozy Loft in Country,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242171,w    Homey 3BR in Chapinero,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104241981,w    Cozy Duplex in Parque 93,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242102,w    Monochrome Loft with Terrace in Parque 93,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
103992964,Neva s  Apartment s in Center Chania 1   2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
103991444,Stella   s Minimal Lodge,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
103212439,A casa di Diego-appartamento fronte mare vicino al centro storico di Catania,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
103047431,Host   Stay   Middleton Hall,N/A,TRUE,TRUE,TRUE,TRUE,FALSE
102843526,Sosuite   2BR Apt w W D  Gym  On-Site Restaurant,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
102843671,Stairway   3BR Apt w W D Ideal for Groups,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
101943340,Barracks Row   Eastern Market Oasis    Transit-Friendly ,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
101734793,Urban Suites in Argostoli,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
100619212,Naro Cabin in Laurentides,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
100404372,Silkhaus Comfy on Boulevard   Heart of Downtown,N/A,TRUE,TRUE,TRUE,TRUE,FALSE
100404314,Silkhaus Stylish Burj Khalifa view Balcony   DIFC,N/A,TRUE,N/A,TRUE,TRUE,TRUE
100404340,Silkhaus Building with Private Beach   Sea View,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
100404536,Silkhaus Modern Studio in DIFC   Business Ideal,N/A,TRUE,N/A,TRUE,TRUE,TRUE
100404337,Silkhaus Stunning Prime Design 1 BDR   Gym  Pool,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
100404332,Silkhaus Modern  Bellevue Tower   Gym  Pool  Wifi,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
100404397,Silkhaus Close to Burj Khalifa   Old Town Downtown,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
100404324,Silkhaus Modern luxury 1BDR Bellevue   Gym   Pool,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
100404322,Silkhaus Furnished Spacious  Wifi  Pool   Gym,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
105268100,Kyon Beach Suites Kythnos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104376849,Farmhouse PEC - Centrally Located in PEC,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104377357,Bankers Hill Bliss  Chic   Roomy Home Near Airport,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104376736,2 Bedroom Serviced Apartment -BSH-,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
104376829,Park   Mill - Hot Tub  Bocce Court   Fire Pit ,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104376737,Studio serviced apartments with view -PRH14 15-,TRUE,TRUE,N/A,TRUE,TRUE,TRUE
104375881,Spacious 2 Bedroom Gem   Garden,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104299267,Luxurious Apart - Spectacular Fountain   Burj view,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104299264,2BR Palm Jumeirah with pool on roof amazing view,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104299263,Stylish Studio in New residence with pool and gym,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104248238,Seaside and Breezy Condo at the Victorian,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104248237,Vacation in style at the Beach,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104248236,Relax in the Heart of Galveston,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104248231,Western Waves  Dreamy Diamond Beach Condo - Mind-blowing Views   Amenities,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104248234,Coastal meets Rustic  Close To The Beach ,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242801,Amazing 2BR in Cuauhtemoc,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104298538,Penthouse at Trikala town,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104248227,Walk to the beach  Ocean views  yard    game room ,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242813,w    Phenomenal loft in Chapinero,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104248256,Charming Ocean View Condo,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104248255,Charming Waterfront Condo,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242582,w    Spectacular 3BR in Polanco,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104242136,w    Modern Loft in Bogota,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242085,Lovely Loft in La Candelaria,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
104242129,w    Stylish 2BR in Cabrera,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242377,Amazing Loft with balcony in El Nogal,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242125,w    Modern 3BR w  AC in Cartagena,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104241939,w   Vibrant 1BR in Chico,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242182,Welcoming Loft in Country,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242121,w    Wonderful Loft in Santa Ana,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242350,Spacious 1BR In Zona G,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97559757,Host   Stay   Ocean House,N/A,TRUE,TRUE,TRUE,TRUE,FALSE
97559237,Host   Stay   One Love,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
97558983,Host   Stay   The Ruby Retreat,N/A,FALSE,TRUE,TRUE,TRUE,TRUE
97559558,Host   Stay   Roker Terrace,N/A,TRUE,TRUE,TRUE,TRUE,FALSE
97559166,Host   Stay   Apartment 1   Easby Hall,N/A,TRUE,TRUE,TRUE,TRUE,FALSE
97558977,Host   Stay   Duck Down Cottage,N/A,TRUE,TRUE,TRUE,TRUE,FALSE
97559028,Host   Stay   Brunswick Cottage,N/A,FALSE,TRUE,TRUE,TRUE,TRUE
97559020,Host   Stay   The Penthouse  Hudsons Yard House,N/A,FALSE,TRUE,TRUE,TRUE,TRUE
97559015,Host   Stay   The Old Sweet Shop,N/A,FALSE,TRUE,TRUE,TRUE,TRUE
97559013,Host   Stay   Caedmon House,N/A,FALSE,TRUE,TRUE,TRUE,TRUE
96931221,The Blush - with Pool  Bars  Neons ,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
96931217,Cozy Rustic Home minutes to Joshua Tree Nat l Park,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
98497801,Luxury 2-Bedroom Villa in Wilton Manors,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
99225736,Beautiful 4BR Home Nr Disneyland,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97559536,Host   Stay   Toffee Crackle House,N/A,TRUE,TRUE,TRUE,TRUE,FALSE
97559031,Host   Stay   Harbour View House,N/A,FALSE,TRUE,TRUE,TRUE,TRUE
97558937,Host   Stay   Rock Pipit,N/A,FALSE,TRUE,TRUE,TRUE,TRUE
96931227,The Ritz - Luxury Home with Pool   Speakeasy Bar,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
96931234,The Fig Ranch,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
96931225,The Escape Island,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
96931216,LUX Palmas - Total privacy  Total relaxation ,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
105304873,Like a white seagull in the heart of Mykonos ,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
105264573,Ibiscus Cottage near the Beach,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
104377364,Beautiful SD Hot Tub Oasis  7 min from downtown,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104519827,honeymoon klima suite,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
104377366,No bad days in San Diego ,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104376823,Craft   Vineyard House - Waterview Home in Picton,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104377323,Beach Access  4 Beds  2 Bedroom  2 Bath  Quadrant 4107,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104376750,Alphabet 2 BR Serviced Apartments -LH-,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104376830,County Cove - Bloomfield Suite,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104248235,The Coast is Clear  Great Home By Beach   Bay,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104248207,Endless Summer at Diamond Beach,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242654,w    Amazing 3BR in Polanco,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
105003401,Amaya Home near the Beach,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
105257520,Villa laskari Sea View,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
105003390,Mike s House in Kremasti near the Beach,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104950267,Blue Mare,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104377371,The Rosemont II - La Jolla Luxury,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104377177,ONE BEDROOM APARTMENT,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104377352,Cozy 2 BR home with hot tub and patio,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104377348,Hollywood Hills   Sunset Strip Home w Hottub,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104488476,Villa Avia Milatos Crete,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104488478,Palazzo Reale Superior Villa,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104376834,The Viv - Cottage with Views of Lake Ontario,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104376732,Serviced 2BR Apartments in Utrecht,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104376729,Alphabet 3 Bedroom Serviced Apartment -PK-,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104299270,Luxurious 3-Bedroom Apartment Facing Burj Khalifa in The Address Dubai Opera,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104267381,Villa Hera   Mandrakia  Milos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104267379,Aloni Sea View   Aloni Sea View,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104299268,Stunning modern 3BR apartment in JVC,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104299266,Chic Studio in new residence with pool sauna gym,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104299265,Modern Studio in residence with pool gym and paddl,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
