uad|dgs|folder|archive_reference|record_title|language_title|language|dates|locality|record_type|volume|event_type|
107173075|107173075|107173075_000001|Bautismos_02_20 abr. 1906–20 jun. 1912,Vol 02 - DGS(107173075)|Bautismos_02_20 abr. 1906–20 jun. 1912,Vol 02 - DGS(107173075)|ES|Español|1912|San Bartolomé, Tinta, Tinta, Canchis, Cusco, Perú|Bautismos|Vol 02|Bautismos-abr 1906—jun 1912|
107173076|107173076|107173076_000001|Bautismos_04_1 ene. 1917–30 jul. 1924,Vol 04 - DGS(107173076)|Bautismos_04_1 ene. 1917–30 jul. 1924,Vol 04 - DGS(107173076)|ES|Español|1924|San Bartolomé, Tinta, Tinta, Canchis, Cusco, Perú|Bautismos|Vol 04|Bautismos-ene 1917—jul 1924|
107173077|107173077|107173077_000001|Bautismos_03_26 jun. 1912–31 dic. 1916,Vol 03 - DGS(107173077)|Bautismos_03_26 jun. 1912–31 dic. 1916,Vol 03 - DGS(107173077)|ES|Español|1916|San Bartolomé, Tinta, Tinta, Canchis, Cusco, Perú|Bautismos|Vol 03|Bautismos-jun 1912—dic 1916|
107173078|107173078|107173078_000001|Matrimonios_08_3 abr. 1908–30 ene. 1926,Vol 08 - DGS(107173078)|Matrimonios_08_3 abr. 1908–30 ene. 1926,Vol 08 - DGS(107173078)|ES|Español|1926|San Bartolomé, Tinta, Tinta, Canchis, Cusco, Perú|Informaciones matrimoniales|Vol 08|Informaciones matrimoniales-abr 1908—ene 1926|
107234038|107234038|107234038_000001|Bautismos_8_aprox. oct 1851–5 may 1861,Vol 8 - DGS(107234038)|Bautismos_8_aprox. oct 1851–5 may 1861,Vol 8 - DGS(107234038)|ES|Español|1861|Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautismos|Vol 8|Bautismos-sept 1860—may 1861|
107234039|107234039|107234039_000001|Bautismos_6_aprox. 23 feb 1829–7 jul 1830,Vol 6 - DGS(107234039)|Bautismos_6_aprox. 23 feb 1829–7 jul 1830,Vol 6 - DGS(107234039)|ES|Español|1849|Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautismos|Vol 6|Bautismos-feb 1829—jul 1849|
107234040|107234040|107234040_000001|Bautismos_9_aprox. 20 oct 1867–10 ene 1869,Vol 9 - DGS(107234040)|Bautismos_9_aprox. 20 oct 1867–10 ene 1869,Vol 9 - DGS(107234040)|ES|Español|1869|Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautismos|Vol 9|Bautismos-oct 1867—ene 1869|
107234041|107234041|107234041_000001|Bautismos_11_21 may 1892–6 ene 1895,Vol 11 - DGS(107234041)|Bautismos_11_21 may 1892–6 ene 1895,Vol 11 - DGS(107234041)|ES|Español|1895|Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautismos|Vol 11|Bautismos-may 1892—ene 1895|
107234042|107234042|107234042_000001|Bautismos_13_26 oct 1913,Vol 13 - DGS(107234042)|Bautismos_13_26 oct 1913,Vol 13 - DGS(107234042)|ES|Español|1913|Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautismos|Vol 13|Bautismos-26 oct 1913|
107234043|107234043|107234043_000001|Bautismos_12_14 ene 1909–aprox. dic 1909,Vol 12 - DGS(107234043)|Bautismos_12_14 ene 1909–aprox. dic 1909,Vol 12 - DGS(107234043)|ES|Español|1909|Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautismos|Vol 12|Bautismos-jun 1902—dic 1909|
107234044|107234044|107234044_000001|Bautismos_10_24 oct 1869–19 nov 1882,Vol 10 - DGS(107234044)|Bautismos_10_24 oct 1869–19 nov 1882,Vol 10 - DGS(107234044)|ES|Español|1882|Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautismos|Vol 10|Bautismos-oct 1869—nov 1882|
107234045|107234045|107234045_000001|Bautismos_4_4 ene 1880–15 jun 1882,Vol 4 - DGS(107234045)|Bautismos_4_4 ene 1880–15 jun 1882,Vol 4 - DGS(107234045)|ES|Español|1885|Inmaculada Concepción, Checacupe, Checacupe, Canchis, Cusco, Perú|Bautismos|Vol 4|Bautismos-ene 1880—jun 1885|
107234046|107234046|107234046_000001|Bautismos_3_15 ene 1843–aprox. ago 1877,Vol 3 - DGS(107234046)|Bautismos_3_15 ene 1843–aprox. ago 1877,Vol 3 - DGS(107234046)|ES|Español|1877|Inmaculada Concepción, Checacupe, Checacupe, Canchis, Cusco, Perú|Bautismos|Vol 3|Bautismos-ene 1853—ago 1877|
107234047|107234047|107234047_000001|Bautismos_2_11 feb 1831–30 dic 1852,Vol 2 - DGS(107234047)|Bautismos_2_11 feb 1831–30 dic 1852,Vol 2 - DGS(107234047)|ES|Español|1852|Inmaculada Concepción, Checacupe, Checacupe, Canchis, Cusco, Perú|Bautismos|Vol 2|Bautismos-feb 1831—dic 1852|
107234048|107234048|107234048_000001|Bautismos_1_7 jul 1808–25 abr 1830,Vol 1 - DGS(107234048)|Bautismos_1_7 jul 1808–25 abr 1830,Vol 1 - DGS(107234048)|ES|Español|1830|Inmaculada Concepción, Checacupe, Checacupe, Canchis, Cusco, Perú|Bautismos|Vol 1|Bautismos-jul 1808—abr 1830|
107234049|107234049|107234049_000001|Matrimonios_1_2 may 1740–30 ene 1751,Vol 1 - DGS(107234049)|Matrimonios_1_2 may 1740–30 ene 1751,Vol 1 - DGS(107234049)|ES|Español|1751|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Matrimonios parroquiales|Vol 1|Matrimonios parroquiales-abr 1740—ene 1751|
107234050|107234050|107234050_000001|Matrimonios_2_aprox. sep 1786–23 dic 1798,Vol 2 - DGS(107234050)|Matrimonios_2_aprox. sep 1786–23 dic 1798,Vol 2 - DGS(107234050)|ES|Español|1798|Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Matrimonios parroquiales|Vol 2|Matrimonios parroquiales-sept 1786—dic 1798|
107234051|107234051|107234051_000001|Matrimonios_6_20 jul 1838–2 jul 1853,Vol 6 - DGS(107234051)|Matrimonios_6_20 jul 1838–2 jul 1853,Vol 6 - DGS(107234051)|ES|Español|1853|Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Matrimonios parroquiales|Vol 6|Matrimonios parroquiales-jul 1838—jul 1853|
107234052|107234052|107234052_000001|Matrimonios_7_14 sep 1853–30 nov 1860,Vol 7 - DGS(107234052)|Matrimonios_7_14 sep 1853–30 nov 1860,Vol 7 - DGS(107234052)|ES|Español|1860|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Matrimonios parroquiales|Vol 7|Matrimonios parroquiales-oct 1853—nov 1860|
107234053|107234053|107234053_000001|Matrimonios_4_23 may 1800–10 dic 1804,Vol 4 - DGS(107234053)|Matrimonios_4_23 may 1800–10 dic 1804,Vol 4 - DGS(107234053)|ES|Español|1804|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Matrimonios parroquiales|Vol 4|Matrimonios parroquiales-may 1800—dic 1804|
107234054|107234054|107234054_000001|Matrimonios_3_abr 1799–8 feb 1804,Vol 3 - DGS(107234054)|Matrimonios_3_abr 1799–8 feb 1804,Vol 3 - DGS(107234054)|ES|Español|1804|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Matrimonios parroquiales|Vol 3|Matrimonios parroquiales-ago 1799—feb 1804|
107234055|107234055|107234055_000001|Matrimonios_5_aprox. jul 1804–8 nov 1807,Vol 5 - DGS(107234055)|Matrimonios_5_aprox. jul 1804–8 nov 1807,Vol 5 - DGS(107234055)|ES|Español|1807|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Matrimonios parroquiales|Vol 5|Matrimonios parroquiales-jul 1804—nov 1807|
107234056|107234056|107234056_000001|Matrimonios_1_21 jul 1744–26 may 1807,Vol 1 - DGS(107234056)|Matrimonios_1_21 jul 1744–26 may 1807,Vol 1 - DGS(107234056)|ES|Español|1785|Inmaculada Concepción, Checacupe, Checacupe, Canchis, Cusco, Perú|Matrimonios parroquiales|Vol 1|Matrimonios parroquiales-abr 1744—abr 1785|
107234080|107234080|107234080_000001|Bautismos_B_feb 1894–aprox. 1901,B - DGS(107234080)|Bautismos_B_feb 1894–aprox. 1901,B - DGS(107234080)|ES|Español|1901|San Pablo, San Pablo, San Pablo, Canchis, Cusco, Perú|Bautismos|B|Bautismos-feb 1894—oct 1901|
107234081|107234081|107234081_000001|Bautismos_25_aprox. 1 oct 1868–30 jun 1872,Vol 25 - DGS(107234081)|Bautismos_25_aprox. 1 oct 1868–30 jun 1872,Vol 25 - DGS(107234081)|ES|Español|1872|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautismos|Vol 25|Bautismos-oct 1868—jun 1872|
107234082|107234082|107234082_000001|Bautismos_27_15 dic 1877–14 jun 1888,Vol 27 - DGS(107234082)|Bautismos_27_15 dic 1877–14 jun 1888,Vol 27 - DGS(107234082)|ES|Español|1888|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautismos|Vol 27|Bautismos-dic 1877—jun 1888|
107234083|107234083|107234083_000001|Bautismos_48_25 may 1922–2 dic 1923,Vol 48 - DGS(107234083)|Bautismos_48_25 may 1922–2 dic 1923,Vol 48 - DGS(107234083)|ES|Español|1923|Inmaculada Concepción, Sicuani, Canchis, Cusco, Perú|Bautismos|Vol 48|Bautismos-may 1922—dic 1923|
107234084|107234084|107234084_000001|Bautismos_30_12 mar 1893–23 oct 1894,Vol 30 - DGS(107234084)|Bautismos_30_12 mar 1893–23 oct 1894,Vol 30 - DGS(107234084)|ES|Español|1894|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautismos|Vol 30|Bautismos-mar 1893—oct 1894|
107234085|107234085|107234085_000001|Bautismos_32_aprox. 1706–aprox. 1946,Vol 32 - DGS(107234085)|Bautismos_32_aprox. 1706–aprox. 1946,Vol 32 - DGS(107234085)|ES|Español|1946|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Índices de bautismos|Vol 32|Índices de bautismos-1727—1946|
107234086|107234086|107234086_000001|Matrimonios_6_2 jul 1877–6 nov 1878,Vol 6 - DGS(107234086)|Matrimonios_6_2 jul 1877–6 nov 1878,Vol 6 - DGS(107234086)|ES|Español|1878|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Matrimonios parroquiales|Vol 6|Matrimonios parroquiales-jul 1877—nov 1878|
107234087|107234087|107234087_000001|Matrimonios_05_10 nov 1825–27 nov 1831,Vol 05 - DGS(107234087)|Matrimonios_05_10 nov 1825–27 nov 1831,Vol 05 - DGS(107234087)|ES|Español|1831|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Matrimonios parroquiales|Vol 05|Matrimonios parroquiales-nov 1825—nov 1831|
107234088|107234088|107234088_000001|Expedientes Matrimoniales_17_aprox. 1963–aprox. 1966,Vol 17 - DGS(107234088)|Expedientes Matrimoniales_17_aprox. 1963–aprox. 1966,Vol 17 - DGS(107234088)|ES|Español|1965|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Informaciones matrimoniales|Vol 17|Informaciones matrimoniales-abr 1963—abr 1965|
107234089|107234089|107234089_000001|Defunciones_02_aprox. dic 1902–aprox. nov 1913,Vol 02 - DGS(107234089)|Defunciones_02_aprox. dic 1902–aprox. nov 1913,Vol 02 - DGS(107234089)|ES|Español|1913|San Pedro, San Pedro, Canchis, Cusco, Perú|Defunciones parroquiales- Entierros parroquiales|Vol 02|Defunciones parroquiales- Entierros parroquiales-dic 1902—nov 1913|
107234090|107234090|107234090_000001|Defunciones_3B_4 ene 1914–8 ago 1922,3B - DGS(107234090)|Defunciones_3B_4 ene 1914–8 ago 1922,3B - DGS(107234090)|ES|Español|1922|San Pablo, San Pablo, San Pablo, Canchis, Cusco, Perú|Defunciones parroquiales|3B|Defunciones parroquiales-ene 1914—ago 1922|
107234091|107234091|107234091_000001|Defunciones_06_aprox. jul 1931–20 dic 1938,Vol 06 - DGS(107234091)|Defunciones_06_aprox. jul 1931–20 dic 1938,Vol 06 - DGS(107234091)|ES|Español|1938|San Pablo, San Pablo, San Pablo, Canchis, Cusco, Perú|Defunciones parroquiales|Vol 06|Defunciones parroquiales-dic 1902—dic 1938|
107234092|107234092|107234092_000001|Bautismos_31_12 mar–23 oct 1894,Vol 31 - DGS(107234092)|Bautismos_31_12 mar–23 oct 1894,Vol 31 - DGS(107234092)|ES|Español|1935|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Índices de bautismos|Vol 31|Índices de bautismos-1921—1935|
107234093|107234093|107234093_000001|Bautismos_05_aprox. 1884–1934,Vol 05 - DGS(107234093)|Bautismos_05_aprox. 1884–1934,Vol 05 - DGS(107234093)|ES|Español|1936|Inmaculada Concepción, Checacupe, Checacupe, Canchis, Cusco, Perú|Índices de bautismos|Vol 05|Índices de bautismos-1884—1936|
107234094|107234094|107234094_000001|Matrimonios_Vol. 14_1930–1940,Vol. 14 - DGS(107234094)|Matrimonios_Vol. 14_1930–1940,Vol. 14 - DGS(107234094)|ES|Español|1940|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Informaciones matrimoniales|Vol. 14|Informaciones matrimoniales-nov 1930—dic 1940|
107234095|107234095|107234095_000001|Defunciones_1_9 jun 1698–8 may 1711,Vol 1 - DGS(107234095)|Defunciones_1_9 jun 1698–8 may 1711,Vol 1 - DGS(107234095)|ES|Español|1711|San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú|Defunciones parroquiales|Vol 1|Defunciones parroquiales-jun 1698—may 1711|
107234096|107234096|107234096_000001|Defunciones_2_aprox. jul 1786–18 oct 1809,Vol 2 - DGS(107234096)|Defunciones_2_aprox. jul 1786–18 oct 1809,Vol 2 - DGS(107234096)|ES|Español|1808|San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú|Defunciones parroquiales|Vol 2|Defunciones parroquiales-jul 1786—oct 1808|
107234097|107234097|107234097_000001|Bautismos_49_2 dic 1923–30 ago 1925,Vol 49 - DGS(107234097)|Bautismos_49_2 dic 1923–30 ago 1925,Vol 49 - DGS(107234097)|ES|Español|1925|Inmaculada Concepción, Sicuani, Canchis, Cusco, Perú|Bautismos|Vol 49|Bautismos-dic 1923—sept 1925|
107234098|107234098|107234098_000001|Expedientes Matrimoniales_S/N_14 ene–3 dic 1973,S/N - DGS(107234098)|Expedientes Matrimoniales_S/N_14 ene–3 dic 1973,S/N - DGS(107234098)|ES|Español|1973|San Miguel Arcángel, Pitumarca, Pitumarca, Canchis, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-1973|
107234099|107234099|107234099_000001|Expedientes Matrimoniales_S/N_aprox. mar 1975–aprox. dic 1975,S/N - DGS(107234099)|Expedientes Matrimoniales_S/N_aprox. mar 1975–aprox. dic 1975,S/N - DGS(107234099)|ES|Español|1975|San Miguel Arcángel, Pitumarca, Pitumarca, Canchis, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-mar 1975—dic 1975|
107234100|107234100|107234100_000001|Expedientes Matrimoniales_S/N_aprox. 25 ene 1978–aprox. dic 1978,S/N - DGS(107234100)|Expedientes Matrimoniales_S/N_aprox. 25 ene 1978–aprox. dic 1978,S/N - DGS(107234100)|ES|Español|1978|San Miguel Arcángel, Pitumarca, Pitumarca, Canchis, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-1978|
107234101|107234101|107234101_000001|Expedientes Matrimoniales_S/N_aprox. 1942–1947,S/N - DGS(107234101)|Expedientes Matrimoniales_S/N_aprox. 1942–1947,S/N - DGS(107234101)|ES|Español|1947|Inmaculada Concepción, Checacupe, Checacupe, Canchis, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-sept 1942—oct 1947|
107234102|107234102|107234102_000001|Expedientes Matrimoniales_S/N_aprox. mar 1971–aprox. dic 1971,S/N - DGS(107234102)|Expedientes Matrimoniales_S/N_aprox. mar 1971–aprox. dic 1971,S/N - DGS(107234102)|ES|Español|1971|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-abr 1971—sept 1971|
107234103|107234103|107234103_000001|Expedientes Matrimoniales_S/N_aprox. 1972–aprox. 1972,S/N - DGS(107234103)|Expedientes Matrimoniales_S/N_aprox. 1972–aprox. 1972,S/N - DGS(107234103)|ES|Español|1972|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-abr 1972—oct 1972|
107234104|107234104|107234104_000001|Expedientes Matrimoniales_S/N_26 ene 1973–aprox. nov 1973,S/N - DGS(107234104)|Expedientes Matrimoniales_S/N_26 ene 1973–aprox. nov 1973,S/N - DGS(107234104)|ES|Español|1973|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-ene 1973—nov 1973|
107234105|107234105|107234105_000001|Expedientes Matrimoniales_S/N_aprox. 31 ene 1974–aprox. 28 dic 1974,S/N - DGS(107234105)|Expedientes Matrimoniales_S/N_aprox. 31 ene 1974–aprox. 28 dic 1974,S/N - DGS(107234105)|ES|Español|1974|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-8 sept 1974—29 sept 1974|
107234106|107234106|107234106_000001|Expedientes Matrimoniales_S/N_aprox. 25 ene 1975–aprox. 9 oct 1975,S/N - DGS(107234106)|Expedientes Matrimoniales_S/N_aprox. 25 ene 1975–aprox. 9 oct 1975,S/N - DGS(107234106)|ES|Español|1975|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-ene 1975—oct 1975|
107234107|107234107|107234107_000001|Expedientes Matrimoniales_S/N_aprox. 25 ene 1976–aprox. 9 oct 1976,S/N - DGS(107234107)|Expedientes Matrimoniales_S/N_aprox. 25 ene 1976–aprox. 9 oct 1976,S/N - DGS(107234107)|ES|Español|1976|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-ago 1976—oct 1976|
107234108|107234108|107234108_000001|Expedientes Matrimoniales_001_aprox. mar 1960–aprox. 23 oct 1960,Vol 001 - DGS(107234108)|Expedientes Matrimoniales_001_aprox. mar 1960–aprox. 23 oct 1960,Vol 001 - DGS(107234108)|ES|Español|1960|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Informaciones matrimoniales|Vol 001|Informaciones matrimoniales-mar 1960—oct 1960|
107234109|107234109|107234109_000001|Expedientes Matrimoniales_004_aprox. 10 abr 1963–aprox. 16 dic 1963,Vol 004 - DGS(107234109)|Expedientes Matrimoniales_004_aprox. 10 abr 1963–aprox. 16 dic 1963,Vol 004 - DGS(107234109)|ES|Español|1963|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Informaciones matrimoniales|Vol 004|Informaciones matrimoniales-abr 1963—dic 1963|
107234110|107234110|107234110_000001|Matrimonios_06_10 ene 1810–aprox. oct 1826,Vol 06 - DGS(107234110)|Matrimonios_06_10 ene 1810–aprox. oct 1826,Vol 06 - DGS(107234110)|ES|Español|1827|Inmaculada Concepción, Checacupe, Checacupe, Canchis, Cusco, Perú|Informaciones matrimoniales|Vol 06|Informaciones matrimoniales-oct 1810—dic 1827|
107234111|107234111|107234111_000001|Bautismos_VIIIA_21 jul 1935–17 sep 1936,VIIIA - DGS(107234111)|Bautismos_VIIIA_21 jul 1935–17 sep 1936,VIIIA - DGS(107234111)|ES|Español|1936|San Sebastián, Livitaca, Livitaca, Chumbivilcas, Cusco, Perú|Bautismos|VIIIA|Bautismos-jul 1935—sept 1936|
107234112|107234112|107234112_000001|Matrimonios_06_1 sep 1910–aprox. 16 dic 1916,Vol 06 - DGS(107234112)|Matrimonios_06_1 sep 1910–aprox. 16 dic 1916,Vol 06 - DGS(107234112)|ES|Español|1917|Santa Bárbara, Santa Bárbara, San Pablo, Canchis, Cusco, Perú|Matrimonios parroquiales|Vol 06|Matrimonios parroquiales-sept 1910—mar 1917|
107234113|107234113|107234113_000001|Matrimonios_A_10 sep 1913–aprox. 6 sep 1916,A - DGS(107234113)|Matrimonios_A_10 sep 1913–aprox. 6 sep 1916,A - DGS(107234113)|ES|Español|1919|Santa Bárbara, Santa Bárbara, San Pablo, Canchis, Cusco, Perú|Matrimonios parroquiales|A|Matrimonios parroquiales-nov 1913—sept 1919|
107234114|107234114|107234114_000001|Defunciones_05_aprox. 15 mar 1917–10 abr 1922,Vol 05 - DGS(107234114)|Defunciones_05_aprox. 15 mar 1917–10 abr 1922,Vol 05 - DGS(107234114)|ES|Español|1922|Santa Bárbara, Santa Bárbara, San Pablo, Canchis, Cusco, Perú|Defunciones parroquiales|Vol 05|Defunciones parroquiales-mar 1917—abr 1922|
107234115|107234115|107234115_000001|Bautismos_01_1852–1873,Vol 01 - DGS(107234115)|Bautismos_01_1852–1873,Vol 01 - DGS(107234115)|ES|Español|1873|Inmaculada Concepción, Velille, Velille, Chumbivilcas, Cusco, Perú|Bautismos|Vol 01|Bautismos-ago 1852—ago 1873|
107234116|107234116|107234116_000001|Defunciones_04_aprox. 10 ago 1780–aprox. 11 nov 1840,Vol 04 - DGS(107234116)|Defunciones_04_aprox. 10 ago 1780–aprox. 11 nov 1840,Vol 04 - DGS(107234116)|ES|Español|1823|San Sebastián, Llusco, Llusco, Chumbivilcas, Cusco, Perú|Defunciones parroquiales|Vol 04|Defunciones parroquiales-feb 1780—nov 1823|
107234183|107234183|107234183_000001|Bautismos_06_18 jun. 1928–9 ago. 1935,Vol 06 - DGS(107234183)|Bautismos_06_18 jun. 1928–9 ago. 1935,Vol 06 - DGS(107234183)|ES|Español|1935|San Bartolomé, Tinta, Tinta, Canchis, Cusco, Perú|Bautismos|Vol 06|Bautismos-jun 1928—ago 1935|
107234184|107234184|107234184_000001|Bautismos_35_16 sep. 1893–26 sep. 1894,Vol 35 - DGS(107234184)|Bautismos_35_16 sep. 1893–26 sep. 1894,Vol 35 - DGS(107234184)|ES|Español|1894|Inmaculada Concepción, Sicuani, Canchis, Cusco, Perú|Bautismos|Vol 35|Bautismos-sept 1893—sept 1894|
107234185|107234185|107234185_000001|Bautismos_04_29 sep. 1861–aprox. 17 jun. 1873,Vol 04 - DGS(107234185)|Bautismos_04_29 sep. 1861–aprox. 17 jun. 1873,Vol 04 - DGS(107234185)|ES|Español|1873|San Miguel Arcángel, Pitumarca, Pitumarca, Canchis, Cusco, Perú|Bautismos|Vol 04|Bautismos-sept 1861—jun 1873|
107234186|107234186|107234186_000001|Bautismos_1_1 ene. 1863–29 jun. 1879,Vol 1 - DGS(107234186)|Bautismos_1_1 ene. 1863–29 jun. 1879,Vol 1 - DGS(107234186)|ES|Español|1879|San Juan Bautista, Quiñota, Quiñota, Chumbivilcas, Cusco, Perú|Bautismos|Vol 1|Bautismos-ene 1863—jun 1879|
107234187|107234187|107234187_000001|Bautismos_37_7 may. 1895–21 oct. 1897,Vol 37 - DGS(107234187)|Bautismos_37_7 may. 1895–21 oct. 1897,Vol 37 - DGS(107234187)|ES|Español|1897|Inmaculada Concepción, Sicuani, Canchis, Cusco, Perú|Bautismos|Vol 37|Bautismos-may 1895—oct 1897|
107234188|107234188|107234188_000001|Bautismos_33_20 oct. 1892–26 ene. 1893,Vol 33 - DGS(107234188)|Bautismos_33_20 oct. 1892–26 ene. 1893,Vol 33 - DGS(107234188)|ES|Español|1893|Inmaculada Concepción, Sicuani, Canchis, Cusco, Perú|Bautismos|Vol 33|Bautismos-oct 1892—ene 1893|
107234189|107234189|107234189_000001|Bautismos_5_6 ago. 1924–26 jun. 1928,Vol 5 - DGS(107234189)|Bautismos_5_6 ago. 1924–26 jun. 1928,Vol 5 - DGS(107234189)|ES|Español|1928|San Bartolomé, Tinta, Tinta, Canchis, Cusco, Perú|Bautismos|Vol 5|Bautismos-ago 1924—jun 1928|
107234190|107234190|107234190_000001|Bautismos_28_17 feb. 1881–31 ene. 1883,Vol 28 - DGS(107234190)|Bautismos_28_17 feb. 1881–31 ene. 1883,Vol 28 - DGS(107234190)|ES|Español|1883|Inmaculada Concepción, Sicuani, Canchis, Cusco, Perú|Bautismos|Vol 28|Bautismos-feb 1881—sept 1883|
107234191|107234191|107234191_000001|Bautismos_29_4 sep. 1883–13 jun. 1886,Vol 29 - DGS(107234191)|Bautismos_29_4 sep. 1883–13 jun. 1886,Vol 29 - DGS(107234191)|ES|Español|1886|Inmaculada Concepción, Sicuani, Canchis, Cusco, Perú|Bautismos|Vol 29|Bautismos-sept 1883—jun 1886|
107234192|107234192|107234192_000001|Bautismos_02_6 oct. 1781–18 nov. 1787,Vol 02 - DGS(107234192)|Bautismos_02_6 oct. 1781–18 nov. 1787,Vol 02 - DGS(107234192)|ES|Español|1787|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautismos|Vol 02|Bautismos-oct 1781—nov 1787|
107234193|107234193|107234193_000001|Bautismos_03_nov. 1788–6 jul. 1797,Vol 03 - DGS(107234193)|Bautismos_03_nov. 1788–6 jul. 1797,Vol 03 - DGS(107234193)|ES|Español|1797|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautismos|Vol 03|Bautismos-nov 1788—jul 1797|
107234194|107234194|107234194_000001|Bautismos_04_ene. 1801–10 abr. 1803,Vol 04 - DGS(107234194)|Bautismos_04_ene. 1801–10 abr. 1803,Vol 04 - DGS(107234194)|ES|Español|1803|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautismos|Vol 04|Bautismos-ene 1801—abr 1803|
107234195|107234195|107234195_000001|Bautismos_37_21 jul. 1910–19 jul. 1912,Vol 37 - DGS(107234195)|Bautismos_37_21 jul. 1910–19 jul. 1912,Vol 37 - DGS(107234195)|ES|Español|1912|Inmaculada Concepción, Sicuani, Canchis, Cusco, Perú|Bautismos|Vol 37|Bautismos-jul 1910—jul 1912|
107234196|107234196|107234196_000001|Bautismos_44_19 abr. 1917–20 ene. 1918,Vol 44 - DGS(107234196)|Bautismos_44_19 abr. 1917–20 ene. 1918,Vol 44 - DGS(107234196)|ES|Español|1918|Inmaculada Concepción, Sicuani, Canchis, Cusco, Perú|Bautismos|Vol 44|Bautismos-abr 1917—ene 1918|
107234197|107234197|107234197_000001|Bautismos_39_27 abr. 1913–12 mar. 1914,Vol 39 - DGS(107234197)|Bautismos_39_27 abr. 1913–12 mar. 1914,Vol 39 - DGS(107234197)|ES|Español|1914|Inmaculada Concepción, Sicuani, Canchis, Cusco, Perú|Bautismos|Vol 39|Bautismos-abr 1913—mar 1914|
107234198|107234198|107234198_000001|Bautismos_45_20 ene. 1918–5 oct. 1919,Vol 45 - DGS(107234198)|Bautismos_45_20 ene. 1918–5 oct. 1919,Vol 45 - DGS(107234198)|ES|Español|1919|Inmaculada Concepción, Sicuani, Canchis, Cusco, Perú|Bautismos|Vol 45|Bautismos-may 1917—oct 1919|
107234199|107234199|107234199_000001|Bautismos_40_15 mar. 1914–28 ene. 1915,Vol 40 - DGS(107234199)|Bautismos_40_15 mar. 1914–28 ene. 1915,Vol 40 - DGS(107234199)|ES|Español|1915|Inmaculada Concepción, Sicuani, Canchis, Cusco, Perú|Bautismos|Vol 40|Bautismos-mar 1914—ene 1915|
