uad|dgs|folder|archive_reference|record_title|language_title|language|dates|locality|record_type|volume|event_type
112993170|112993170|112993170_000001|Informaciones matrimoniales 1969 - DGS(112993170)|Informaciones matrimoniales 1969 - DGS(112993170)|ES|Español|1969/1969|San José, Bellavista, Callao, Callao, Perú|Matrimonio|49|Matrimonio
112993558|112993558|112993558_000001|Informaciones matrimoniales 1967 - DGS(112993558)|Informaciones matrimoniales 1967 - DGS(112993558)|ES|Español|1967/1967|San José, Bellavista, Callao, Callao, Perú|Matrimonio|43|Matrimonio
112993645|112993645|112993645_000001|Informaciones matrimoniales 1968 - DGS(112993645)|Informaciones matrimoniales 1968 - DGS(112993645)|ES|Español|1968/1968|San José, Bellavista, Callao, Callao, Perú|Matrimonio|44|Matrimonio
112993678|112993678|112993678_000001|Informaciones matrimoniales 1968 - DGS(112993678)|Informaciones matrimoniales 1968 - DGS(112993678)|ES|Español|1968/1968|San José, Bellavista, Callao, Callao, Perú|Matrimonio|45|Matrimonio
112993741|112993741|112993741_000001|Informaciones matrimoniales 1968 - DGS(112993741)|Informaciones matrimoniales 1968 - DGS(112993741)|ES|Español|1968/1968|San José, Bellavista, Callao, Callao, Perú|Matrimonio|46|Matrimonio
112993851|112993851|112993851_000001|Informaciones matrimoniales 1942 - DGS(112993851)|Informaciones matrimoniales 1942 - DGS(112993851)|ES|Español|1942/1942|San José, Bellavista, Callao, Callao, Perú|Matrimonio|2|Matrimonio
112993880|112993880|112993880_000001|Informaciones matrimoniales 1943 - DGS(112993880)|Informaciones matrimoniales 1943 - DGS(112993880)|ES|Español|1943/1943|San José, Bellavista, Callao, Callao, Perú|Matrimonio|3|Matrimonio
112993952|112993952|112993952_000001|Informaciones matrimoniales 1944 - DGS(112993952)|Informaciones matrimoniales 1944 - DGS(112993952)|ES|Español|1944/1944|San José, Bellavista, Callao, Callao, Perú|Matrimonio|4|Matrimonio
112994150|112994150|112994150_000001|Informaciones matrimoniales 1939 - DGS(112994150)|Informaciones matrimoniales 1939 - DGS(112994150)|ES|Español|1939/1939|San José, Bellavista, Callao, Callao, Perú|Matrimonio|1|Matrimonio
112994183|112994183|112994183_000001|Informaciones matrimoniales 1957 - DGS(112994183)|Informaciones matrimoniales 1957 - DGS(112994183)|ES|Español|1957/1957|San José, Bellavista, Callao, Callao, Perú|Matrimonio|23|Matrimonio
112994262|112994262|112994262_000001|Informaciones matrimoniales 1958 - DGS(112994262)|Informaciones matrimoniales 1958 - DGS(112994262)|ES|Español|1958/1958|San José, Bellavista, Callao, Callao, Perú|Matrimonio|24|Matrimonio
112994308|112994308|112994308_000001|Informaciones matrimoniales 1959 - DGS(112994308)|Informaciones matrimoniales 1959 - DGS(112994308)|ES|Español|1959/1959|San José, Bellavista, Callao, Callao, Perú|Matrimonio|25|Matrimonio
112994329|112994329|112994329_000001|Informaciones matrimoniales 1960 - DGS(112994329)|Informaciones matrimoniales 1960 - DGS(112994329)|ES|Español|1960/1960|San José, Bellavista, Callao, Callao, Perú|Matrimonio|26|Matrimonio
112994445|112994445|112994445_000001|Informaciones matrimoniales 1962 - DGS(112994445)|Informaciones matrimoniales 1962 - DGS(112994445)|ES|Español|1962/1962|San José, Bellavista, Callao, Callao, Perú|Matrimonio|32|Matrimonio
112994578|112994578|112994578_000001|Informaciones matrimoniales 1963 - DGS(112994578)|Informaciones matrimoniales 1963 - DGS(112994578)|ES|Español|1963/1963|San José, Bellavista, Callao, Callao, Perú|Matrimonio|33|Matrimonio
112994656|112994656|112994656_000001|Informaciones matrimoniales 1963 - DGS(112994656)|Informaciones matrimoniales 1963 - DGS(112994656)|ES|Español|1963/1963|San José, Bellavista, Callao, Callao, Perú|Matrimonio|34|Matrimonio
112994807|112994807|112994807_000001|Informaciones matrimoniales 1944 - DGS(112994807)|Informaciones matrimoniales 1944 - DGS(112994807)|ES|Español|1944/1944|Santa Rosa, Callao, Callao, Perú|Matrimonio||Matrimonio
112994943|112994943|112994943_000001|Informaciones matrimoniales 1937 - DGS(112994943)|Informaciones matrimoniales 1937 - DGS(112994943)|ES|Español|1937/1937|Santa Rosa, Callao, Callao, Perú|Matrimonio||Matrimonio
112994990|112994990|112994990_000001|Informaciones matrimoniales 1941 - DGS(112994990)|Informaciones matrimoniales 1941 - DGS(112994990)|ES|Español|1941/1941|Santa Rosa, Callao, Callao, Perú|Matrimonio||Matrimonio
112995045|112995045|112995045_000001|Informaciones matrimoniales 1945 - DGS(112995045)|Informaciones matrimoniales 1945 - DGS(112995045)|ES|Español|1945/1945|Santa Rosa, Callao, Callao, Perú|Matrimonio||Matrimonio
112995338|112995338|112995338_000001|Informaciones matrimoniales 1942 - DGS(112995338)|Informaciones matrimoniales 1942 - DGS(112995338)|ES|Español|1942/1942|Santa Rosa, Callao, Callao, Perú|Matrimonio||Matrimonio
113035238|113035238|113035238_000001|Informaciones matrimoniales 1939 - DGS(113035238)|Informaciones matrimoniales 1939 - DGS(113035238)|ES|Español|1939/1939|Santa Rosa, Callao, Callao, Perú|Matrimonio||Matrimonio
113035243|113035243|113035243_000001|Defunciones parroquiales 1907 - DGS(113035243)|Defunciones parroquiales 1907 - DGS(113035243)|ES|Español|1907/1907|Santa Rosa, Callao, Callao, Perú|Defunción|14|Defunción
113122290|113122290|113122290_000001|Informaciones matrimoniales 1957 - DGS(113122290)|Informaciones matrimoniales 1957 - DGS(113122290)|ES|Español|1957/1957|Callao, Callao, Perú|Matrimonio||Matrimonio
113122729|113122729|113122729_000001|Informaciones matrimoniales 1954 - DGS(113122729)|Informaciones matrimoniales 1954 - DGS(113122729)|ES|Español|1954/1954|Callao, Callao, Perú|Matrimonio||Matrimonio
113123340|113123340|113123340_000001|Informaciones matrimoniales 1948 - DGS(113123340)|Informaciones matrimoniales 1948 - DGS(113123340)|ES|Español|1948/1948|Callao, Callao, Perú|Matrimonio||Matrimonio
113128440|113128440|113128440_000001|Informaciones matrimoniales 1955 - DGS(113128440)|Informaciones matrimoniales 1955 - DGS(113128440)|ES|Español|1955/1955|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113128497|113128497|113128497_000001|Informaciones matrimoniales 1972 - DGS(113128497)|Informaciones matrimoniales 1972 - DGS(113128497)|ES|Español|1972/1972|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113128928|113128928|113128928_000001|Informaciones matrimoniales 1956 - DGS(113128928)|Informaciones matrimoniales 1956 - DGS(113128928)|ES|Español|1956/1956|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113129111|113129111|113129111_000001|Informaciones matrimoniales 1964 - DGS(113129111)|Informaciones matrimoniales 1964 - DGS(113129111)|ES|Español|1964/1964|Callao, Callao, Perú|Matrimonio||Matrimonio
113129561|113129561|113129561_000001|Informaciones matrimoniales 1953 - DGS(113129561)|Informaciones matrimoniales 1953 - DGS(113129561)|ES|Español|1953/1953|Callao, Callao, Perú|Matrimonio||Matrimonio
113130379|113130379|113130379_000001|Informaciones matrimoniales 1958 - DGS(113130379)|Informaciones matrimoniales 1958 - DGS(113130379)|ES|Español|1958/1958|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113131058|113131058|113131058_000001|Informaciones matrimoniales 1946 - DGS(113131058)|Informaciones matrimoniales 1946 - DGS(113131058)|ES|Español|1946/1946|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113132741|113132741|113132741_000001|Informaciones matrimoniales 1961 - DGS(113132741)|Informaciones matrimoniales 1961 - DGS(113132741)|ES|Español|1961/1961|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113133240|113133240|113133240_000001|Informaciones matrimoniales 1960 - DGS(113133240)|Informaciones matrimoniales 1960 - DGS(113133240)|ES|Español|1960/1960|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113133524|113133524|113133524_000001|Informaciones matrimoniales 1952 - DGS(113133524)|Informaciones matrimoniales 1952 - DGS(113133524)|ES|Español|1952/1952|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113133633|113133633|113133633_000001|Informaciones matrimoniales 1983 - DGS(113133633)|Informaciones matrimoniales 1983 - DGS(113133633)|ES|Español|1983/1983|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113133807|113133807|113133807_000001|Informaciones matrimoniales 1981 - DGS(113133807)|Informaciones matrimoniales 1981 - DGS(113133807)|ES|Español|1981/1981|Callao, Callao, Perú|Matrimonio||Matrimonio
113133972|113133972|113133972_000001|Informaciones matrimoniales 1978 - DGS(113133972)|Informaciones matrimoniales 1978 - DGS(113133972)|ES|Español|1978/1978|Callao, Callao, Perú|Matrimonio||Matrimonio
113134037|113134037|113134037_000001|Informaciones matrimoniales 1995 - DGS(113134037)|Informaciones matrimoniales 1995 - DGS(113134037)|ES|Español|1995/1995|Callao, Callao, Perú|Matrimonio||Matrimonio
113134511|113134511|113134511_000001|Informaciones matrimoniales 1921 - DGS(113134511)|Informaciones matrimoniales 1921 - DGS(113134511)|ES|Español|1921/1921|Callao, Callao, Perú|Matrimonio||Matrimonio
113135263|113135263|113135263_000001|Informaciones matrimoniales 1954 - DGS(113135263)|Informaciones matrimoniales 1954 - DGS(113135263)|ES|Español|1954/1954|Callao, Callao, Perú|Matrimonio||Matrimonio
113135645|113135645|113135645_000001|Informaciones matrimoniales 1975 - DGS(113135645)|Informaciones matrimoniales 1975 - DGS(113135645)|ES|Español|1975/1975|Callao, Callao, Perú|Matrimonio||Matrimonio
113136269|113136269|113136269_000001|Informaciones matrimoniales 1955 - DGS(113136269)|Informaciones matrimoniales 1955 - DGS(113136269)|ES|Español|1955/1955|Callao, Callao, Perú|Matrimonio||Matrimonio
113137173|113137173|113137173_000001|Informaciones matrimoniales 1951 - DGS(113137173)|Informaciones matrimoniales 1951 - DGS(113137173)|ES|Español|1951/1951|Callao, Callao, Perú|Matrimonio||Matrimonio
113139349|113139349|113139349_000001|Informaciones matrimoniales 1951 - DGS(113139349)|Informaciones matrimoniales 1951 - DGS(113139349)|ES|Español|1951/1951|Callao, Callao, Perú|Matrimonio||Matrimonio
113140215|113140215|113140215_000001|Informaciones matrimoniales 1951 - DGS(113140215)|Informaciones matrimoniales 1951 - DGS(113140215)|ES|Español|1951/1951|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113141799|113141799|113141799_000001|Informaciones matrimoniales 1945 - DGS(113141799)|Informaciones matrimoniales 1945 - DGS(113141799)|ES|Español|1945/1945|Callao, Callao, Perú|Matrimonio||Matrimonio
113143473|113143473|113143473_000001|Informaciones matrimoniales 1926 - DGS(113143473)|Informaciones matrimoniales 1926 - DGS(113143473)|ES|Español|1926/1926|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113143494|113143494|113143494_000001|Informaciones matrimoniales 1948 - DGS(113143494)|Informaciones matrimoniales 1948 - DGS(113143494)|ES|Español|1948/1948|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113143536|113143536|113143536_000001|Informaciones matrimoniales 1936 - DGS(113143536)|Informaciones matrimoniales 1936 - DGS(113143536)|ES|Español|1936/1936|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365344|113365344|113365344_000001|Matrimonios parroquiales 1909 - DGS(113365344)|Matrimonios parroquiales 1909 - DGS(113365344)|ES|Español|1909/1909|Santa Rosa, Callao, Callao, Perú|Matrimonio|8|Matrimonio
113365346|113365346|113365346_000001|Defunciones parroquiales 1907 - DGS(113365346)|Defunciones parroquiales 1907 - DGS(113365346)|ES|Español|1907/1907|Santa Rosa, Callao, Callao, Perú|Defunción|14|Defunción
113365347|113365347|113365347_000001|Defunciones parroquiales 1894 - DGS(113365347)|Defunciones parroquiales 1894 - DGS(113365347)|ES|Español|1894/1894|Santa Rosa, Callao, Callao, Perú|Defunción|10|Defunción
113365349|113365349|113365349_000001|Defunciones parroquiales 1945 - DGS(113365349)|Defunciones parroquiales 1945 - DGS(113365349)|ES|Español|1945/1945|Matriz Catedral Del Callao, Callao, Callao, Perú|Defunción|1|Defunción
113365350|113365350|113365350_000001|Índices de bautismos 1946 - DGS(113365350)|Índices de bautismos 1946 - DGS(113365350)|ES|Español|1946/1946|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|I|Bautizo
113365351|113365351|113365351_000001|Defunciones parroquiales 1921 - DGS(113365351)|Defunciones parroquiales 1921 - DGS(113365351)|ES|Español|1921/1921|Santa Rosa, Callao, Callao, Perú|Defunción|17|Defunción
113365352|113365352|113365352_000001|Defunciones parroquiales 1903 - DGS(113365352)|Defunciones parroquiales 1903 - DGS(113365352)|ES|Español|1903/1903|Santa Rosa, Callao, Callao, Perú|Defunción|13|Defunción
113365353|113365353|113365353_000001|Defunciones parroquiales 1896 - DGS(113365353)|Defunciones parroquiales 1896 - DGS(113365353)|ES|Español|1896/1896|Santa Rosa, Callao, Callao, Perú|Defunción|11|Defunción
113365354|113365354|113365354_000001|Matrimonios parroquiales 1975 - DGS(113365354)|Matrimonios parroquiales 1975 - DGS(113365354)|ES|Español|1975/1975|Basílica Menor Santuario Nuestra Señora del Carmen, Carmen de La Legua-Reynoso, Callao, Perú|Matrimonio|1|Matrimonio
113365355|113365355|113365355_000001|Matrimonios parroquiales 1882 - DGS(113365355)|Matrimonios parroquiales 1882 - DGS(113365355)|ES|Español|1882/1882|Santa Rosa, Callao, Callao, Perú|Matrimonio|5|Matrimonio
113365356|113365356|113365356_000001|Matrimonios parroquiales 1898 - DGS(113365356)|Matrimonios parroquiales 1898 - DGS(113365356)|ES|Español|1898/1898|Santa Rosa, Callao, Callao, Perú|Matrimonio|7|Matrimonio
113365357|113365357|113365357_000001|Matrimonios parroquiales 1882 - DGS(113365357)|Matrimonios parroquiales 1882 - DGS(113365357)|ES|Español|1882/1882|Santa Rosa, Callao, Callao, Perú|Matrimonio|4|Matrimonio
113365358|113365358|113365358_000001|Matrimonios parroquiales 1879 - DGS(113365358)|Matrimonios parroquiales 1879 - DGS(113365358)|ES|Español|1879/1879|Bellavista, Callao, Callao, Perú|Matrimonio|4|Matrimonio
113365359|113365359|113365359_000001|Matrimonios parroquiales 1938 - DGS(113365359)|Matrimonios parroquiales 1938 - DGS(113365359)|ES|Español|1938/1938|Santa Rosa, Callao, Callao, Perú|Matrimonio|7|Matrimonio
113365360|113365360|113365360_000001|Matrimonios parroquiales 1894 - DGS(113365360)|Matrimonios parroquiales 1894 - DGS(113365360)|ES|Español|1894/1894|Santa Rosa, Callao, Callao, Perú|Matrimonio|6|Matrimonio
113365361|113365361|113365361_000001|Matrimonios parroquiales 1875 - DGS(113365361)|Matrimonios parroquiales 1875 - DGS(113365361)|ES|Español|1875/1875|Santa Rosa, Callao, Callao, Perú|Matrimonio|1|Matrimonio
113365362|113365362|113365362_000001|Índices de matrimonios parroquiales 1950 - DGS(113365362)|Índices de matrimonios parroquiales 1950 - DGS(113365362)|ES|Español|1950/1950|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365363|113365363|113365363_000001|Informaciones matrimoniales 1913 - DGS(113365363)|Informaciones matrimoniales 1913 - DGS(113365363)|ES|Español|1913/1913|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365364|113365364|113365364_000001|Informaciones matrimoniales 1956 - DGS(113365364)|Informaciones matrimoniales 1956 - DGS(113365364)|ES|Español|1956/1956|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365365|113365365|113365365_000001|Informaciones matrimoniales 1919 - DGS(113365365)|Informaciones matrimoniales 1919 - DGS(113365365)|ES|Español|1919/1919|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365366|113365366|113365366_000001|Informaciones matrimoniales 1935 - DGS(113365366)|Informaciones matrimoniales 1935 - DGS(113365366)|ES|Español|1935/1935|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365367|113365367|113365367_000001|Informaciones matrimoniales 1918 - DGS(113365367)|Informaciones matrimoniales 1918 - DGS(113365367)|ES|Español|1918/1918|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365368|113365368|113365368_000001|Informaciones matrimoniales 1934 - DGS(113365368)|Informaciones matrimoniales 1934 - DGS(113365368)|ES|Español|1934/1934|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365369|113365369|113365369_000001|Informaciones matrimoniales 1911 - DGS(113365369)|Informaciones matrimoniales 1911 - DGS(113365369)|ES|Español|1911/1911|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365370|113365370|113365370_000001|Informaciones matrimoniales 1919 - DGS(113365370)|Informaciones matrimoniales 1919 - DGS(113365370)|ES|Español|1919/1919|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365371|113365371|113365371_000001|Informaciones matrimoniales 1931 - DGS(113365371)|Informaciones matrimoniales 1931 - DGS(113365371)|ES|Español|1931/1931|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365372|113365372|113365372_000001|Informaciones matrimoniales 1932 - DGS(113365372)|Informaciones matrimoniales 1932 - DGS(113365372)|ES|Español|1932/1932|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365373|113365373|113365373_000001|Informaciones matrimoniales 1912 - DGS(113365373)|Informaciones matrimoniales 1912 - DGS(113365373)|ES|Español|1912/1912|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365374|113365374|113365374_000001|Informaciones matrimoniales 1922 - DGS(113365374)|Informaciones matrimoniales 1922 - DGS(113365374)|ES|Español|1922/1922|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365375|113365375|113365375_000001|Informaciones matrimoniales 1935 - DGS(113365375)|Informaciones matrimoniales 1935 - DGS(113365375)|ES|Español|1935/1935|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365376|113365376|113365376_000001|Informaciones matrimoniales 1930 - DGS(113365376)|Informaciones matrimoniales 1930 - DGS(113365376)|ES|Español|1930/1930|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365377|113365377|113365377_000001|Informaciones matrimoniales 1922 - DGS(113365377)|Informaciones matrimoniales 1922 - DGS(113365377)|ES|Español|1922/1922|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365378|113365378|113365378_000001|Informaciones matrimoniales 1910 - DGS(113365378)|Informaciones matrimoniales 1910 - DGS(113365378)|ES|Español|1910/1910|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365379|113365379|113365379_000001|Informaciones matrimoniales 1920 - DGS(113365379)|Informaciones matrimoniales 1920 - DGS(113365379)|ES|Español|1920/1920|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365380|113365380|113365380_000001|Informaciones matrimoniales 1870 - DGS(113365380)|Informaciones matrimoniales 1870 - DGS(113365380)|ES|Español|1870/1870|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365381|113365381|113365381_000001|Informaciones matrimoniales 1957 - DGS(113365381)|Informaciones matrimoniales 1957 - DGS(113365381)|ES|Español|1957/1957|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365382|113365382|113365382_000001|Informaciones matrimoniales 1961 - DGS(113365382)|Informaciones matrimoniales 1961 - DGS(113365382)|ES|Español|1961/1961|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365383|113365383|113365383_000001|Informaciones matrimoniales 1923 - DGS(113365383)|Informaciones matrimoniales 1923 - DGS(113365383)|ES|Español|1923/1923|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365384|113365384|113365384_000001|Informaciones matrimoniales 1929 - DGS(113365384)|Informaciones matrimoniales 1929 - DGS(113365384)|ES|Español|1929/1929|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365385|113365385|113365385_000001|Informaciones matrimoniales 1869 - DGS(113365385)|Informaciones matrimoniales 1869 - DGS(113365385)|ES|Español|1869/1869|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365386|113365386|113365386_000001|Informaciones matrimoniales 1909 - DGS(113365386)|Informaciones matrimoniales 1909 - DGS(113365386)|ES|Español|1909/1909|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365387|113365387|113365387_000001|Informaciones matrimoniales 1906 - DGS(113365387)|Informaciones matrimoniales 1906 - DGS(113365387)|ES|Español|1906/1906|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365388|113365388|113365388_000001|Informaciones matrimoniales 1905 - DGS(113365388)|Informaciones matrimoniales 1905 - DGS(113365388)|ES|Español|1905/1905|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365389|113365389|113365389_000001|Informaciones matrimoniales 1907 - DGS(113365389)|Informaciones matrimoniales 1907 - DGS(113365389)|ES|Español|1907/1907|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365390|113365390|113365390_000001|Informaciones matrimoniales 1908 - DGS(113365390)|Informaciones matrimoniales 1908 - DGS(113365390)|ES|Español|1908/1908|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365391|113365391|113365391_000001|Informaciones matrimoniales 1908 - DGS(113365391)|Informaciones matrimoniales 1908 - DGS(113365391)|ES|Español|1908/1908|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365392|113365392|113365392_000001|Informaciones matrimoniales 1908 - DGS(113365392)|Informaciones matrimoniales 1908 - DGS(113365392)|ES|Español|1908/1908|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365394|113365394|113365394_000001|Informaciones matrimoniales 1914 - DGS(113365394)|Informaciones matrimoniales 1914 - DGS(113365394)|ES|Español|1914/1914|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365395|113365395|113365395_000001|Informaciones matrimoniales 1875 - DGS(113365395)|Informaciones matrimoniales 1875 - DGS(113365395)|ES|Español|1875/1875|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365396|113365396|113365396_000001|Informaciones matrimoniales 1902 - DGS(113365396)|Informaciones matrimoniales 1902 - DGS(113365396)|ES|Español|1902/1902|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365397|113365397|113365397_000001|Informaciones matrimoniales 1872 - DGS(113365397)|Informaciones matrimoniales 1872 - DGS(113365397)|ES|Español|1872/1872|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365398|113365398|113365398_000001|Informaciones matrimoniales 1903 - DGS(113365398)|Informaciones matrimoniales 1903 - DGS(113365398)|ES|Español|1903/1903|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365400|113365400|113365400_000001|Informaciones matrimoniales 1918 - DGS(113365400)|Informaciones matrimoniales 1918 - DGS(113365400)|ES|Español|1918/1918|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365401|113365401|113365401_000001|Informaciones matrimoniales 1876 - DGS(113365401)|Informaciones matrimoniales 1876 - DGS(113365401)|ES|Español|1876/1876|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365402|113365402|113365402_000001|Informaciones matrimoniales 1874 - DGS(113365402)|Informaciones matrimoniales 1874 - DGS(113365402)|ES|Español|1874/1874|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365403|113365403|113365403_000001|Informaciones matrimoniales 1877 - DGS(113365403)|Informaciones matrimoniales 1877 - DGS(113365403)|ES|Español|1877/1877|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365404|113365404|113365404_000001|Informaciones matrimoniales 1894 - DGS(113365404)|Informaciones matrimoniales 1894 - DGS(113365404)|ES|Español|1894/1894|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365405|113365405|113365405_000001|Informaciones matrimoniales 1897 - DGS(113365405)|Informaciones matrimoniales 1897 - DGS(113365405)|ES|Español|1897/1897|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365407|113365407|113365407_000001|Informaciones matrimoniales 1925 - DGS(113365407)|Informaciones matrimoniales 1925 - DGS(113365407)|ES|Español|1925/1925|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365408|113365408|113365408_000001|Informaciones matrimoniales 1878 - DGS(113365408)|Informaciones matrimoniales 1878 - DGS(113365408)|ES|Español|1878/1878|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365409|113365409|113365409_000001|Informaciones matrimoniales 1896 - DGS(113365409)|Informaciones matrimoniales 1896 - DGS(113365409)|ES|Español|1896/1896|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365410|113365410|113365410_000001|Informaciones matrimoniales 1928 - DGS(113365410)|Informaciones matrimoniales 1928 - DGS(113365410)|ES|Español|1928/1928|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365412|113365412|113365412_000001|Informaciones matrimoniales 1916 - DGS(113365412)|Informaciones matrimoniales 1916 - DGS(113365412)|ES|Español|1916/1916|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365413|113365413|113365413_000001|Informaciones matrimoniales 1895 - DGS(113365413)|Informaciones matrimoniales 1895 - DGS(113365413)|ES|Español|1895/1895|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365414|113365414|113365414_000001|Informaciones matrimoniales 1924 - DGS(113365414)|Informaciones matrimoniales 1924 - DGS(113365414)|ES|Español|1924/1924|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365415|113365415|113365415_000001|Informaciones matrimoniales 1871 - DGS(113365415)|Informaciones matrimoniales 1871 - DGS(113365415)|ES|Español|1871/1871|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365416|113365416|113365416_000001|Informaciones matrimoniales 1873 - DGS(113365416)|Informaciones matrimoniales 1873 - DGS(113365416)|ES|Español|1873/1873|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365417|113365417|113365417_000001|Informaciones matrimoniales 1893 - DGS(113365417)|Informaciones matrimoniales 1893 - DGS(113365417)|ES|Español|1893/1893|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365418|113365418|113365418_000001|Informaciones matrimoniales 1892 - DGS(113365418)|Informaciones matrimoniales 1892 - DGS(113365418)|ES|Español|1892/1892|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365419|113365419|113365419_000001|Informaciones matrimoniales 1891 - DGS(113365419)|Informaciones matrimoniales 1891 - DGS(113365419)|ES|Español|1891/1891|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365420|113365420|113365420_000001|Informaciones matrimoniales 1890 - DGS(113365420)|Informaciones matrimoniales 1890 - DGS(113365420)|ES|Español|1890/1890|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
