Provider,Provider Property ID,Expedia ID,,Property Manager,Name,Country Code,Public Code,Reason Codes,Messages,Is Live,Meets Go Live Requirements,Regulatory Compliant,Images,Images Minimum,Images Found,Amenities,Amenities Minimum,Amenities Found,Amenities Missing,Special Check-In Instructions,Property Contact,Business Model,Number of Bedrooms,Number of Bathrooms,Taxes,Property Name,Phone,Geo-Coordinates,Address,Structure Type,Currency,Active Products,Active Products Minimum,Active Products Found,Sufficient Inventory,Sufficient Inventory Minimum,Sufficient Inventory Found
EQCTravelStaytion,1033938,132886828,0010y00001jCXR1AAO,EQCTravelStaytion,The Pontcanna Jewel on Cathedral Road,GBR,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,28,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,1033931,132884619,0010y00001jCXR1AAO,TravelStaytionGRC,Luxury Villa Dimitra,GRC,OnboardingSucceeded,,,TRUE,TRUE,TRUE,TRUE,6,38,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,1033920,132877425,0010y00001jCXR1AAO,EQCTravelStaytion,Piani Di Clodia 3p5 clim,ITA,OnboardingSucceeded,,,FALSE,FALSE,FALSE,TRUE,6,34,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,1033924,132879372,0010y00001jCXR1AAO,EQCTravelStaytion,Villa CristAl - Sea View Villa with Private Garden,ITA,OnboardingSucceeded,,,TRUE,TRUE,TRUE,TRUE,6,42,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,1033842,132856736,0010y00001jCXR1AAO,EQCTravelStaytion,Free housekeeping visits during your stay - StayShort - Studio in Dubai Land that sleeps 3 close to Global Village,ARE,OnboardingSucceeded,,,FALSE,FALSE,FALSE,TRUE,6,34,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,1033907,132868682,0010y00001jCXR1AAO,TravelStaytionAMER,Extended Stay Gem in Columbia - Walk to Parks,USA,OnboardingSucceeded,,,TRUE,TRUE,TRUE,TRUE,6,31,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,1033848,132856738,0010y00001jCXR1AAO,TravelStaytionAMER,Above The Clouds by Beyond Expectations with Pool,USA,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,31,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,1037504,133105625,0010y00001jCXR1AAO,TravelStaytionGRC,Larnaca s City Center  Ermou Apartment,CYP,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,6,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,1031421,133100099,0010y00001jCXR1AAO,EQCTravelStaytion,Heritage South Ken   Fireplace   Super King,GBR,OnboardingSucceeded,,,FALSE,FALSE,FALSE,TRUE,6,71,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,1031417,133100088,0010y00001jCXR1AAO,EQCTravelStaytion,Tranquil Oasis w  100    Cinema Projector   Hammock,GBR,OnboardingSucceeded,,,FALSE,FALSE,FALSE,TRUE,6,37,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,1031425,133100097,0010y00001jCXR1AAO,EQCTravelStaytion,Exclusive 3BR Duplex     Notting Hill   Holland Park,GBR,OnboardingSucceeded,,,FALSE,FALSE,FALSE,TRUE,6,51,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,1037058,133078976,0010y00001jCXR1AAO,EQCTravelStaytion,Odat n Bog     Room 4 - Zana,ALB,OnboardingSucceeded,,,FALSE,FALSE,N/A,TRUE,6,40,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,1031414,133100069,0010y00001jCXR1AAO,EQCTravelStaytion,St  Lukes View  Old Street  by the Design Traveller,GBR,OnboardingSucceeded,,,FALSE,FALSE,FALSE,TRUE,6,45,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,1037426,133105256,0010y00001jCXR1AAO,TravelStaytionGRC,Elounda Poseidon Studio  Cozy Nest Near the Sea,GRC,OnboardingSucceeded,,,TRUE,TRUE,TRUE,TRUE,6,16,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,1025785,133100761,0010y00001jCXR1AAO,EQCTravelStaytion,Private Villa in the heart of the Hemel en Aarde,ZAF,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,33,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
