uad      | dgs      | folder          | archive_reference                                                           | record_title                                                                | language_title| language| dates    | locality                                                                                                                   | record_type | volume   | event_type
106165393| 106165393| 106165393_000001| Bautismos 1 23 mar 1969–8 mar 1982 - DGS(106165393)                         | Bautismos 1 23 mar 1969–8 mar 1982 - DGS(106165393)                         | ES            | Español | 1982/1982| Tacna, Tacna, Tacna, Perú                                                                                                  | Bautizo     | 1        | Bautizo
106165394| 106165394| 106165394_000001| Confirmaciones 1 7 dic 2003–9 oct 2015 - DGS(106165394)                     | Confirmaciones 1 7 dic 2003–9 oct 2015 - DGS(106165394)                     | ES            | Español | 2007/2007| Vista Alegre, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú                                                     | Confirmación| 1        | Confirmación
106165395| 106165395| 106165395_000001| Confirmaciones 2 21 dic 2014–21 dic 2018 - DGS(106165395)                   | Confirmaciones 2 21 dic 2014–21 dic 2018 - DGS(106165395)                   | ES            | Español | 2018/2018| Vista Alegre, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú                                                     | Confirmación| 2        | Confirmación
106165396| 106165396| 106165396_000001| Matrimonios 1 27 ene 2002–29 dic 2018 - DGS(106165396)                      | Matrimonios 1 27 ene 2002–29 dic 2018 - DGS(106165396)                      | ES            | Español | 2002/2002| Vista Alegre, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú                                                     | Matrimonio  | 1        | Matrimonio
106230967| 106230967| 106230967_000001| Bautismos 2 4 ene 1981–28 mar 1987 - DGS(106230967)                         | Bautismos 2 4 ene 1981–28 mar 1987 - DGS(106230967)                         | ES            | Español | 1987/1987| San Martín de Porres, Tacna, Tacna, Tacna, Tacna, Perú                                                                     | Bautizo     | 2        | Bautizo
106230968| 106230968| 106230968_000001| Bautismos 3 28 mar 1987–18 oct 2008 - DGS(106230968)                        | Bautismos 3 28 mar 1987–18 oct 2008 - DGS(106230968)                        | ES            | Español | 2008/2008| Nuestra Señora de Fátima, Leoncio Prado, Tacna, Tacna, Tacna, Perú                                                         | Bautizo     | 3        | Bautizo
106230969| 106230969| 106230969_000001| Bautismos 4 18 oct 2008–7 sep 2013 - DGS(106230969)                         | Bautismos 4 18 oct 2008–7 sep 2013 - DGS(106230969)                         | ES            | Español | 2013/2013| Nuestra Señora de Fátima, Leoncio Prado, Tacna, Tacna, Tacna, Perú                                                         | Bautizo     | 4        | Bautizo
106230970| 106230970| 106230970_000001| Bautismos 5 7 sep 2013–24 nov 2018 - DGS(106230970)                         | Bautismos 5 7 sep 2013–24 nov 2018 - DGS(106230970)                         | ES            | Español | 2013/2013| Virgen de Chapi, Chen Chen, Moquegua, Mariscal Nieto, Moquegua, Perú                                                       | Bautizo     | 5        | Bautizo
106230971| 106230971| 106230971_000001| Bautismos 6 17 nov 2018–21 ene 2019 - DGS(106230971)                        | Bautismos 6 17 nov 2018–21 ene 2019 - DGS(106230971)                        | ES            | Español | 2019/2019| Nuestra Señora de Fátima, Leoncio Prado, Tacna, Tacna, Tacna, Perú                                                         | Bautizo     |          | Bautizo
106230972| 106230972| 106230972_000001| Bautismos 1 13 feb 1998–30 dic 2000 - DGS(106230972)                        | Bautismos 1 13 feb 1998–30 dic 2000 - DGS(106230972)                        | ES            | Español | 2000/2000| Nuestra Señora de la Candelaria, Para Grande, Tacna, Tacna, Tacna, Perú                                                    | Bautizo     | 1        | Bautizo
106230973| 106230973| 106230973_000001| Bautismos 2 30 dic 2000–18 jun 2005 - DGS(106230973)                        | Bautismos 2 30 dic 2000–18 jun 2005 - DGS(106230973)                        | ES            | Español | 2005/2005| Nuestra Señora de la Candelaria, Para Grande, Tacna, Tacna, Tacna, Perú                                                    | Bautizo     | 2        | Bautizo
106230974| 106230974| 106230974_000001| Bautismos 3 18 jun 2005–12 ene 2008 - DGS(106230974)                        | Bautismos 3 18 jun 2005–12 ene 2008 - DGS(106230974)                        | ES            | Español | 2008/2008| Nuestra Señora de la Candelaria, Para Grande, Tacna, Tacna, Tacna, Perú                                                    | Bautizo     | 3        | Bautizo
106230975| 106230975| 106230975_000001| Bautismos 4 17 nov 2008–9 dic 2012 - DGS(106230975)                         | Bautismos 4 17 nov 2008–9 dic 2012 - DGS(106230975)                         | ES            | Español | 2008/2008| Para Grande, Tacna, Tacna, Tacna, Perú                                                                                     | Bautizo     | 4        | Bautizo
106230976| 106230976| 106230976_000001| Bautismos 5 9 dic 2009–17 oct 2015 - DGS(106230976)                         | Bautismos 5 9 dic 2009–17 oct 2015 - DGS(106230976)                         | ES            | Español | 2014/2014| Tacna, Tacna, Tacna, Tacna, Perú                                                                                           | Bautizo     | 5        | Bautizo
106230977| 106230977| 106230977_000001| Confirmaciones 1 10 dic 1990–20 dic 2015 - DGS(106230977)                   | Confirmaciones 1 10 dic 1990–20 dic 2015 - DGS(106230977)                   | ES            | Español | 2014/2014| Nuestra Señora de Fátima, Leoncio Prado, Tacna, Tacna, Tacna, Perú                                                         | Confirmación| 1        | Confirmación
106230978| 106230978| 106230978_000001| Confirmaciones 2 20 dic 2015–15 dic 2018 - DGS(106230978)                   | Confirmaciones 2 20 dic 2015–15 dic 2018 - DGS(106230978)                   | ES            | Español | 2018/2018| Nuestra Señora de Fátima, Leoncio Prado, Tacna, Tacna, Tacna, Perú                                                         | Confirmación| 2        | Confirmación
106230979| 106230979| 106230979_000001| Matrimonios 1 21 nov 1970–10 ago 1991 - DGS(106230979)                      | Matrimonios 1 21 nov 1970–10 ago 1991 - DGS(106230979)                      | ES            | Español | 1991/1991| Nuestra Señora de Fátima, Leoncio Prado, Tacna, Tacna, Tacna, Perú                                                         | Matrimonio  | 1        | Matrimonio
106230980| 106230980| 106230980_000001| Matrimonios 2 28 sep 1999–27 jul 2005 - DGS(106230980)                      | Matrimonios 2 28 sep 1999–27 jul 2005 - DGS(106230980)                      | ES            | Español | 2011/2011| Nuestra Señora de Fátima, Leoncio Prado, Tacna, Tacna, Tacna, Perú                                                         | Matrimonio  | 2        | Matrimonio
106230981| 106230981| 106230981_000001| Matrimonios 3 14 ene 2012–15 dic 2018 - DGS(106230981)                      | Matrimonios 3 14 ene 2012–15 dic 2018 - DGS(106230981)                      | ES            | Español | 2012/2012| Nuestra Señora de Fátima, Leoncio Prado, Tacna, Tacna, Tacna, Perú                                                         | Matrimonio  | 3        | Matrimonio
106231018| 106231018| 106231018_000001| Bautismos 6 17 oct 2015–22 dic 2018 - DGS(106231018)                        | Bautismos 6 17 oct 2015–22 dic 2018 - DGS(106231018)                        | ES            | Español | 2015/2015| Para Grande, Tacna, Tacna, Tacna, Perú                                                                                     | Bautizo     | 6        | Bautizo
106231019| 106231019| 106231019_000001| Bautismos 7 22 dic 2018–2 feb 2019 - DGS(106231019)                         | Bautismos 7 22 dic 2018–2 feb 2019 - DGS(106231019)                         | ES            | Español | 2019/2019| Para Grande, Tacna, Tacna, Tacna, Perú                                                                                     | Bautizo     |          | Bautizo
106231020| 106231020| 106231020_000001| Bautismos 1 11 may 1991–4 nov 2000 - DGS(106231020)                         | Bautismos 1 11 may 1991–4 nov 2000 - DGS(106231020)                         | ES            | Español | 2000/2000| Tacna, Tacna, Tacna, Perú                                                                                                  | Bautizo     | 1        | Bautizo
106231021| 106231021| 106231021_000001| Bautismos 2 4 nov 2000–9 feb 2002 - DGS(106231021)                          | Bautismos 2 4 nov 2000–9 feb 2002 - DGS(106231021)                          | ES            | Español | 2002/2002| San Juan Bautista, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú                                                | Bautizo     | 2        | Bautizo
106231022| 106231022| 106231022_000001| Bautismos 3 9 feb 2002–24 ene 2004 - DGS(106231022)                         | Bautismos 3 9 feb 2002–24 ene 2004 - DGS(106231022)                         | ES            | Español | 2004/2004| San Juan Bautista, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú                                                | Bautizo     | 3        | Bautizo
106231023| 106231023| 106231023_000001| Bautismos 4 31 ene 2004–24 nov 2007 - DGS(106231023)                        | Bautismos 4 31 ene 2004–24 nov 2007 - DGS(106231023)                        | ES            | Español | 2007/2007| San Juan Bautista, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú                                                | Bautizo     | 4        | Bautizo
106231024| 106231024| 106231024_000001| Bautismos 5 24 nov 2007–1 ago 2014 - DGS(106231024)                         | Bautismos 5 24 nov 2007–1 ago 2014 - DGS(106231024)                         | ES            | Español | 2014/2014| San Juan Bautista, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú                                                | Bautizo     | 5        | Bautizo
106231025| 106231025| 106231025_000001| Bautismos 6 9 ago 2014–16 dic 2018 - DGS(106231025)                         | Bautismos 6 9 ago 2014–16 dic 2018 - DGS(106231025)                         | ES            | Español | 2018/2018| San Juan Bautista, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú                                                | Bautizo     | 6        | Bautizo
106231026| 106231026| 106231026_000001| Bautismos 1-A 29 may 1948–29 may 1951 - DGS(106231026)                      | Bautismos 1-A 29 may 1948–29 may 1951 - DGS(106231026)                      | ES            | Español | 1951/1951| Santa Rosa de Lima, Tacna, Tacna, Tacna, Tacna, Perú                                                                       | Bautizo     | 1-A      | Bautizo
106231027| 106231027| 106231027_000001| Bautismos 1 13 ene 1951–14 abr 1955 - DGS(106231027)                        | Bautismos 1 13 ene 1951–14 abr 1955 - DGS(106231027)                        | ES            | Español | 1955/1955| Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú                                                                           | Bautizo     | 1        | Bautizo
106231028| 106231028| 106231028_000001| Confirmaciones 1 4 dic 1998–28 dic 2009 - DGS(106231028)                    | Confirmaciones 1 4 dic 1998–28 dic 2009 - DGS(106231028)                    | ES            | Español | 1998/1998| Nuestra Señora de la Candelaria, Para Grande, Tacna, Tacna, Tacna, Perú                                                    | Confirmación| 1        | Confirmación
106231029| 106231029| 106231029_000001| Confirmaciones 2 22 dic 2011–29 ene 2017 - DGS(106231029)                   | Confirmaciones 2 22 dic 2011–29 ene 2017 - DGS(106231029)                   | ES            | Español | 2017/2017| Para Grande, Tacna, Tacna, Tacna, Perú                                                                                     | Confirmación| 2        | Confirmación
106231030| 106231030| 106231030_000001| Confirmaciones 1 16 dic 2001–23 dic 2016 - DGS(106231030)                   | Confirmaciones 1 16 dic 2001–23 dic 2016 - DGS(106231030)                   | ES            | Español | 2016/2016| San Juan Bautista, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú                                                | Confirmación| 1        | Confirmación
106231031| 106231031| 106231031_000001| Confirmaciones San Juan Bautista 27 nov 1994–7 dic 2000 - DGS(106231031)    | Confirmaciones San Juan Bautista 27 nov 1994–7 dic 2000 - DGS(106231031)    | ES            | Español | 2000/2000| San Juan Bautista, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú                                                | Confirmación|          | Confirmación
106231032| 106231032| 106231032_000001| Matrimonios 1 13 feb 1998–26 ene 2019 - DGS(106231032)                      | Matrimonios 1 13 feb 1998–26 ene 2019 - DGS(106231032)                      | ES            | Español | 1998/1998| Nuestra Señora de la Candelaria, Para Grande, Tacna, Tacna, Tacna, Perú                                                    | Matrimonio  | 1        | Matrimonio
106231033| 106231033| 106231033_000001| Matrimonios 1 28 ago 1991–9 jun 2018 - DGS(106231033)                       | Matrimonios 1 28 ago 1991–9 jun 2018 - DGS(106231033)                       | ES            | Español | 2018/2018| San Juan Bautista, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú                                                | Matrimonio  | 1        | Matrimonio
106231034| 106231034| 106231034_000001| Bautismos 2 16 abr 1955–9 oct 1957 - DGS(106231034)                         | Bautismos 2 16 abr 1955–9 oct 1957 - DGS(106231034)                         | ES            | Español | 1957/1957| Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú                                                                           | Bautizo     | 2        | Bautizo
106231035| 106231035| 106231035_000001| Bautismos 3 11 oct 1957–25 nov 1959 - DGS(106231035)                        | Bautismos 3 11 oct 1957–25 nov 1959 - DGS(106231035)                        | ES            | Español | 1959/1959| Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú                                                                           | Bautizo     | 3        | Bautizo
106231036| 106231036| 106231036_000001| Bautismos 4 16 dic 1959–18 feb 1962 - DGS(106231036)                        | Bautismos 4 16 dic 1959–18 feb 1962 - DGS(106231036)                        | ES            | Español | 1962/1962| Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú                                                                           | Bautizo     | 4        | Bautizo
106231037| 106231037| 106231037_000001| Bautismos 5 19 feb 1962–19 oct 1963 - DGS(106231037)                        | Bautismos 5 19 feb 1962–19 oct 1963 - DGS(106231037)                        | ES            | Español | 1963/1963| Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú                                                                           | Bautizo     | 5        | Bautizo
106231124| 106231124| 106231124_000001| Bautismos 7 3 may 1965–4 sep 1966 - DGS(106231124)                          | Bautismos 7 3 may 1965–4 sep 1966 - DGS(106231124)                          | ES            | Español | 1966/1966| Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú                                                                           | Bautizo     | 7        | Bautizo
106231125| 106231125| 106231125_000001| Bautismos 8 4 sep 1966–20 feb 1969 - DGS(106231125)                         | Bautismos 8 4 sep 1966–20 feb 1969 - DGS(106231125)                         | ES            | Español | 1969/1969| Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú                                                                           | Bautizo     | 8        | Bautizo
106231126| 106231126| 106231126_000001| Bautismos 9 20 feb 1969–21 jul 1971 - DGS(106231126)                        | Bautismos 9 20 feb 1969–21 jul 1971 - DGS(106231126)                        | ES            | Español | 1971/1971| Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú                                                                           | Bautizo     | 9        | Bautizo
106231127| 106231127| 106231127_000001| Bautismos 10 21 jul 1971–31 dic 1972 - DGS(106231127)                       | Bautismos 10 21 jul 1971–31 dic 1972 - DGS(106231127)                       | ES            | Español | 1972/1972| Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú                                                                           | Bautizo     | 10       | Bautizo
106231128| 106231128| 106231128_000001| Bautismos 6 20 oct 1963–2 may 1965 - DGS(106231128)                         | Bautismos 6 20 oct 1963–2 may 1965 - DGS(106231128)                         | ES            | Español | 1965/1965| Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú                                                                           | Bautizo     | 6        | Bautizo
106231129| 106231129| 106231129_000001| Bautismos 11 1 ene 1973–7 sep 1974 - DGS(106231129)                         | Bautismos 11 1 ene 1973–7 sep 1974 - DGS(106231129)                         | ES            | Español | 1974/1974| Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú                                                                           | Bautizo     | 11       | Bautizo
106231130| 106231130| 106231130_000001| Bautismos 12 14 sep 1974–4 oct 1975 - DGS(106231130)                        | Bautismos 12 14 sep 1974–4 oct 1975 - DGS(106231130)                        | ES            | Español | 1975/1975| Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú                                                                           | Bautizo     | 12       | Bautizo
106231131| 106231131| 106231131_000001| Bautismos 13 4 oct 1975–4 sep 1976 - DGS(106231131)                         | Bautismos 13 4 oct 1975–4 sep 1976 - DGS(106231131)                         | ES            | Español | 1976/1976| Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú                                                                           | Bautizo     | 13       | Bautizo
106231132| 106231132| 106231132_000001| Bautismos 14 4 sep 1976–13 ago 1977 - DGS(106231132)                        | Bautismos 14 4 sep 1976–13 ago 1977 - DGS(106231132)                        | ES            | Español | 1977/1977| Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú                                                                           | Bautizo     | 14       | Bautizo
106231133| 106231133| 106231133_000001| Bautismos 15 13 ago 1977–22 jul 1978 - DGS(106231133)                       | Bautismos 15 13 ago 1977–22 jul 1978 - DGS(106231133)                       | ES            | Español | 1978/1978| Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú                                                                           | Bautizo     | 15       | Bautizo
106231134| 106231134| 106231134_000001| Bautismos 16 29 jul 1978–31 jul 1979 - DGS(106231134)                       | Bautismos 16 29 jul 1978–31 jul 1979 - DGS(106231134)                       | ES            | Español | 1979/1979| Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú                                                                           | Bautizo     | 16       | Bautizo
106231135| 106231135| 106231135_000001| Bautismos 17 31 jul 1979–10 ago 1980 - DGS(106231135)                       | Bautismos 17 31 jul 1979–10 ago 1980 - DGS(106231135)                       | ES            | Español | 1980/1980| Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú                                                                           | Bautizo     | 17       | Bautizo
106231136| 106231136| 106231136_000001| Bautismos 18 11 ago 1980–8 ago 1981 - DGS(106231136)                        | Bautismos 18 11 ago 1980–8 ago 1981 - DGS(106231136)                        | ES            | Español | 1981/1981| Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú                                                                           | Bautizo     | 18       | Bautizo
106231137| 106231137| 106231137_000001| Bautismos 19 8 ago 1981–25 sep 1982 - DGS(106231137)                        | Bautismos 19 8 ago 1981–25 sep 1982 - DGS(106231137)                        | ES            | Español | 1982/1982| Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú                                                                           | Bautizo     | 19       | Bautizo
106231138| 106231138| 106231138_000001| Bautismos 20 25 sep 1982–24 dic 1984 - DGS(106231138)                       | Bautismos 20 25 sep 1982–24 dic 1984 - DGS(106231138)                       | ES            | Español | 1983/1983| Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú                                                                           | Bautizo     | 20       | Bautizo
106231139| 106231139| 106231139_000001| Bautismos 21 24 dic 1983–24 jun 1985 - DGS(106231139)                       | Bautismos 21 24 dic 1983–24 jun 1985 - DGS(106231139)                       | ES            | Español | 1985/1985| Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú                                                                           | Bautizo     | 21       | Bautizo
106364377| 106364377| 106364377_000001| Bautismos 4 15 ene 1926–11 jul 1931 - DGS(106364377)                        | Bautismos 4 15 ene 1926–11 jul 1931 - DGS(106364377)                        | ES            | Español | 1931/1931| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 4        | Bautizo
106364378| 106364378| 106364378_000001| Bautismos 5 15 jul 1931–12 oct 1937 - DGS(106364378)                        | Bautismos 5 15 jul 1931–12 oct 1937 - DGS(106364378)                        | ES            | Español | 1937/1937| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 5        | Bautizo
106364379| 106364379| 106364379_000001| Bautismos 6 15 feb 1937–19 ene 1946 - DGS(106364379)                        | Bautismos 6 15 feb 1937–19 ene 1946 - DGS(106364379)                        | ES            | Español | 1946/1946| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 6        | Bautizo
106364380| 106364380| 106364380_000001| Bautismos 7 6 feb 1946–23 nov 1949 - DGS(106364380)                         | Bautismos 7 6 feb 1946–23 nov 1949 - DGS(106364380)                         | ES            | Español | 1949/1949| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 7        | Bautizo
106364381| 106364381| 106364381_000001| Bautismos 8 1 ago 1951–17 ene 1953 - DGS(106364381)                         | Bautismos 8 1 ago 1951–17 ene 1953 - DGS(106364381)                         | ES            | Español | 1953/1953| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 8        | Bautizo
106364382| 106364382| 106364382_000001| Bautismos 9 5 ene 1955–19 jul 1958 - DGS(106364382)                         | Bautismos 9 5 ene 1955–19 jul 1958 - DGS(106364382)                         | ES            | Español | 1958/1958| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 9        | Bautizo
106364383| 106364383| 106364383_000001| Bautismos 10 19 jul 1958–2 sep 1962 - DGS(106364383)                        | Bautismos 10 19 jul 1958–2 sep 1962 - DGS(106364383)                        | ES            | Español | 1962/1962| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 10       | Bautizo
106364384| 106364384| 106364384_000001| Bautismos 11 1 sep 1962–11 jul 1964 - DGS(106364384)                        | Bautismos 11 1 sep 1962–11 jul 1964 - DGS(106364384)                        | ES            | Español | 1964/1964| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 11       | Bautizo
106364385| 106364385| 106364385_000001| Bautismos 12 8 jul 1964–20 ene 1966 - DGS(106364385)                        | Bautismos 12 8 jul 1964–20 ene 1966 - DGS(106364385)                        | ES            | Español | 1966/1966| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 12       | Bautizo
106364386| 106364386| 106364386_000001| Bautismos 13 25 jun 1966–23 jun 1968 - DGS(106364386)                       | Bautismos 13 25 jun 1966–23 jun 1968 - DGS(106364386)                       | ES            | Español | 1968/1968| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 13       | Bautizo
106364387| 106364387| 106364387_000001| Bautismos 14 23 jun 1968–20 feb 1970 - DGS(106364387)                       | Bautismos 14 23 jun 1968–20 feb 1970 - DGS(106364387)                       | ES            | Español | 1970/1970| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 14       | Bautizo
106364388| 106364388| 106364388_000001| Bautismos 15 20 feb 1970–18 sep 1971 - DGS(106364388)                       | Bautismos 15 20 feb 1970–18 sep 1971 - DGS(106364388)                       | ES            | Español | 1971/1971| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 15       | Bautizo
106364389| 106364389| 106364389_000001| Bautismos 16 18 sep 1971–6 jul 1973 - DGS(106364389)                        | Bautismos 16 18 sep 1971–6 jul 1973 - DGS(106364389)                        | ES            | Español | 1973/1973| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 16       | Bautizo
106364390| 106364390| 106364390_000001| Bautismos 17 7 jul 1973–6 abr 1975 - DGS(106364390)                         | Bautismos 17 7 jul 1973–6 abr 1975 - DGS(106364390)                         | ES            | Español | 1975/1975| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 17       | Bautizo
106364391| 106364391| 106364391_000001| Bautismos 18 8 abr 1975–8 dic 1976 - DGS(106364391)                         | Bautismos 18 8 abr 1975–8 dic 1976 - DGS(106364391)                         | ES            | Español | 1976/1976| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 18       | Bautizo
106364392| 106364392| 106364392_000001| Bautismos 19 8 dic 1976–12 ago 1978 - DGS(106364392)                        | Bautismos 19 8 dic 1976–12 ago 1978 - DGS(106364392)                        | ES            | Español | 1978/1978| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 19       | Bautizo
106364393| 106364393| 106364393_000001| Bautismos 20 12 ago 1978–29 ene 1980 - DGS(106364393)                       | Bautismos 20 12 ago 1978–29 ene 1980 - DGS(106364393)                       | ES            | Español | 1980/1980| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 20       | Bautizo
106364394| 106364394| 106364394_000001| Bautismos 21 29 ene 1980–8 sep 1981 - DGS(106364394)                        | Bautismos 21 29 ene 1980–8 sep 1981 - DGS(106364394)                        | ES            | Español | 1981/1981| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 21       | Bautizo
106364395| 106364395| 106364395_000001| Bautismos 22 11 sep 1981–19 oct 1983 - DGS(106364395)                       | Bautismos 22 11 sep 1981–19 oct 1983 - DGS(106364395)                       | ES            | Español | 1983/1983| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 22       | Bautizo
106364396| 106364396| 106364396_000001| Bautismos 23 19 nov 1983–14 dic 1985 - DGS(106364396)                       | Bautismos 23 19 nov 1983–14 dic 1985 - DGS(106364396)                       | ES            | Español | 1985/1985| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 23       | Bautizo
106364397| 106364397| 106364397_000001| Bautismos 24 14 dic 1985–8 oct 1988 - DGS(106364397)                        | Bautismos 24 14 dic 1985–8 oct 1988 - DGS(106364397)                        | ES            | Español | 1988/1988| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 24       | Bautizo
106364398| 106364398| 106364398_000001| Bautismos 25 8 oct 1988–23 feb 1991 - DGS(106364398)                        | Bautismos 25 8 oct 1988–23 feb 1991 - DGS(106364398)                        | ES            | Español | 1991/1991| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 25       | Bautizo
106364399| 106364399| 106364399_000001| Bautismos 26 23 feb 1991–12 jun 1993 - DGS(106364399)                       | Bautismos 26 23 feb 1991–12 jun 1993 - DGS(106364399)                       | ES            | Español | 1993/1993| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 26       | Bautizo
106364400| 106364400| 106364400_000001| Bautismos 27 19 jun 1993–26 ago 1995 - DGS(106364400)                       | Bautismos 27 19 jun 1993–26 ago 1995 - DGS(106364400)                       | ES            | Español | 1995/1995| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 27       | Bautizo
106364401| 106364401| 106364401_000001| Bautismos 28 26 ago 1995–27 sep 1997 - DGS(106364401)                       | Bautismos 28 26 ago 1995–27 sep 1997 - DGS(106364401)                       | ES            | Español | 1997/1997| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 28       | Bautizo
106364402| 106364402| 106364402_000001| Bautismos 29 27 sep 1997–4 sep 1999 - DGS(106364402)                        | Bautismos 29 27 sep 1997–4 sep 1999 - DGS(106364402)                        | ES            | Español | 1999/1999| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 29       | Bautizo
106364403| 106364403| 106364403_000001| Bautismos 30 4 sep 1999–3 ago 2002 - DGS(106364403)                         | Bautismos 30 4 sep 1999–3 ago 2002 - DGS(106364403)                         | ES            | Español | 2002/2002| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 30       | Bautizo
106364404| 106364404| 106364404_000001| Bautismos 31 9 ago 2002–18 jun 2005 - DGS(106364404)                        | Bautismos 31 9 ago 2002–18 jun 2005 - DGS(106364404)                        | ES            | Español | 2005/2005| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 31       | Bautizo
106364405| 106364405| 106364405_000001| Bautismos 32 18 jun 2005–19 abr 2007 - DGS(106364405)                       | Bautismos 32 18 jun 2005–19 abr 2007 - DGS(106364405)                       | ES            | Español | 2007/2007| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 32       | Bautizo
106364406| 106364406| 106364406_000001| Bautismos 33 19 abr 2008–13 oct 2012 - DGS(106364406)                       | Bautismos 33 19 abr 2008–13 oct 2012 - DGS(106364406)                       | ES            | Español | 2012/2012| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 33       | Bautizo
106364407| 106364407| 106364407_000001| Bautismos 34 13 oct 2012–10 nov 2018 - DGS(106364407)                       | Bautismos 34 13 oct 2012–10 nov 2018 - DGS(106364407)                       | ES            | Español | 2017/2017| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 34       | Bautizo
106364408| 106364408| 106364408_000001| Bautismos 34 10 nov 2018–19 mar 2019 - DGS(106364408)                       | Bautismos 34 10 nov 2018–19 mar 2019 - DGS(106364408)                       | ES            | Español | 2020/2020| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 34       | Bautizo
